comment_id,campaign_id,user_id_hash,board_id,depth,common_id,body,comment_type,sentiment_label,when_created,deleted,parent_board_id,nick_name,user_status,photo_url,has_reply,reply_count,image_count,reaction_count,has_membership,maker,owner,support,status
c_00002557,397555,u_81bd319057a9,4802557,0,397555,디자인도 예쁘고 실용적이라 선물용으로도 좋을 것 같아요,SUPPORT,positive,2026-05-03 00:17:46,False,,익명의 서포터 2722,NM,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,False,0,0,1,True,False,False,True,success
c_00002558,397555,u_1c56e4d059a1,4802558,0,397555,옵션 변경은 어디에서 가능한가요?,QUESTION,neutral,2026-04-29 16:09:45,False,,익명의 서포터 2944,NM,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,False,0,0,2,False,False,False,False,success
c_00002559,397555,u_1da6d7811c4c,4802559,0,397555,후기가 좋아 보여서 믿고 펀딩합니다,SUPPORT,positive,2026-04-16 20:34:53,False,,익명의 서포터 7645,NM,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,False,0,0,1,False,False,False,True,success
c_00002560,397496,u_d6c2cba8224c,4802560,0,397496,오픈 전부터 기다렸어요! 바로 펀딩했습니다. 기대돼요,SUPPORT,positive,2026-04-24 11:16:48,False,,익명의 서포터 2847,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,False,0,0,2,False,False,False,True,success
c_00002561,397496,u_fd60a05c0a45,4802561,0,397496,15668046 배송만 빠르면 정말 만족스러울 것 같습니다,SUPPORT,positive,2026-04-20 07:01:25,False,,익명의 서포터 1647,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,False,0,0,0,False,False,False,True,success
c_00002562,397496,u_be7efee82859,4802562,0,397496,15736064 배송 예정일이 궁금합니다,QUESTION,neutral,2026-04-26 12:06:30,False,,익명의 서포터 9188,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,True,2,0,1,False,False,False,False,success
c_00002563,397496,u_68bf3b523f81,4802563,0,397496,구성이 알차고 상세페이지 설명이 이해하기 쉬워요,TALK,positive,2026-04-25 16:54:16,False,,익명의 서포터 1206,NM,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,True,0,0,2,False,False,False,False,success
c_00002564,397496,u_af0f6ff1ce9e,4802564,0,397496,후기가 좋아 보여서 믿고 펀딩합니다,SUPPORT,positive,2026-04-27 22:17:17,False,,익명의 서포터 4090,NM,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,False,0,0,0,True,False,False,True,success
c_00002565,397496,u_6179d0bf5e98,4802565,0,397496,가격이 좋아서 얼리버드로 바로 참여했습니다,SUPPORT,positive,2026-04-22 04:43:36,False,,익명의 서포터 6103,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,False,0,0,1,False,False,False,True,success
c_00002566,397496,u_82dca3b14c03,4802566,0,397496,가격은 좋은데 배송이 늦을까봐 조금 걱정됩니다,QUESTION,negative,2026-04-30 22:42:18,False,,익명의 서포터 9664,NM,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,True,0,0,1,False,False,False,True,success
c_00002567,397496,u_2abdcb50f552,4802567,0,397496,디자인도 예쁘고 실용적이라 선물용으로도 좋을 것 같아요,SUPPORT,positive,2026-04-17 23:08:25,False,,익명의 서포터 9341,NM,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,False,0,0,1,False,False,False,False,success
c_00002568,397496,u_213202fa747d,4802568,0,397496,배송만 빠르면 정말 만족스러울 것 같습니다,SUPPORT,positive,2026-04-19 06:07:39,False,,익명의 서포터 8152,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,False,0,0,1,False,False,False,False,success
c_00002569,397496,u_56deeb4e7c4c,4802569,0,397496,15198269 옵션 변경은 어디에서 가능한가요?,QUESTION,neutral,2026-04-22 14:33:02,False,,익명의 서포터 4348,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,True,0,0,1,False,False,False,True,success
c_00002570,397496,u_c872cd7f1dc6,4802570,0,397496,후기가 좋아 보여서 믿고 펀딩합니다,SUPPORT,positive,2026-04-29 20:59:57,False,,익명의 서포터 7669,NM,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,False,0,0,1,False,False,False,True,success
c_00002571,397496,u_a0c6c1314d58,4802571,0,397496,15672797 배송만 빠르면 정말 만족스러울 것 같습니다,SUPPORT,positive,2026-04-18 01:12:43,False,,익명의 서포터 7427,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,False,0,0,2,False,False,False,True,success
c_00002572,397496,u_f6db27d043f3,4802572,1,397496,후기가 좋아 보여서 믿고 펀딩합니다,SUPPORT,positive,2026-05-04 17:23:43,False,4802477,익명의 서포터 853,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,False,0,0,0,False,False,False,True,success
c_00002573,397496,u_9148bd91b006,4802573,0,397496,15596888 옵션 변경은 어디에서 가능한가요?,TALK,neutral,2026-04-26 15:09:23,False,,익명의 서포터 8530,NM,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,False,0,1,0,False,False,False,True,success
c_00002574,397496,u_1ce53569f95a,4802574,0,397496,구성이 알차고 상세페이지 설명이 이해하기 쉬워요,TALK,positive,2026-04-27 01:09:08,False,,익명의 서포터 8509,NM,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,True,1,0,1,False,False,False,True,success
c_00002575,397496,u_3be10359903e,4802575,0,397496,A/S 기간은 얼마나 되나요?,QUESTION,neutral,2026-04-16 18:24:42,False,,익명의 서포터 3176,NM,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,False,0,0,1,False,False,False,True,success
c_00002576,397496,u_84b75bb30c62,4802576,0,397496,배송만 빠르면 정말 만족스러울 것 같습니다,SUPPORT,positive,2026-04-26 09:46:50,False,,익명의 서포터 6667,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,True,0,0,0,False,False,False,True,success
c_00002577,397496,u_4b65c882644f,4802577,0,397496,비슷한 제품보다 차별점이 더 명확했으면 좋겠어요,TALK,negative,2026-04-17 16:01:04,False,,익명의 서포터 9888,NM,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,False,0,0,1,False,False,False,False,success
c_00002578,397496,u_bd7a2e95ad4d,4802578,0,397496,구성이 알차고 상세페이지 설명이 이해하기 쉬워요,SUPPORT,positive,2026-05-02 22:29:45,False,,익명의 서포터 7306,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,False,0,0,1,False,False,False,True,success
c_00002579,397496,u_8b8a51ce408a,4802579,0,397496,배송만 빠르면 정말 만족스러울 것 같습니다,SUPPORT,positive,2026-04-21 14:51:18,False,,익명의 서포터 3310,NM,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,True,2,0,1,False,False,False,True,success
c_00002580,397496,u_ead150ada93d,4802580,0,397496,A/S 기간은 얼마나 되나요?,QUESTION,neutral,2026-04-30 06:14:07,False,,익명의 서포터 1482,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,True,2,0,0,False,False,False,True,success
c_00002581,397496,u_53598b83d1e5,4802581,0,397496,가격이 좋아서 얼리버드로 바로 참여했습니다,SUPPORT,positive,2026-04-20 20:38:13,False,,익명의 서포터 7720,NM,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,True,0,1,1,False,False,False,False,success
c_00002582,397496,u_5720536a0f9f,4802582,0,397496,후기가 좋아 보여서 믿고 펀딩합니다,SUPPORT,positive,2026-04-18 04:42:16,False,,익명의 서포터 9490,NM,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,False,0,0,4,True,False,False,True,success
c_00002583,397496,u_fb054407b7d1,4802583,0,397496,첫째 때도 잘 써서 이번에도 추가로 구매했어요,SUPPORT,positive,2026-04-18 04:10:36,False,,익명의 서포터 4010,NM,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,True,0,0,1,True,False,False,False,success
c_00002584,397496,u_472686312782,4802584,0,397496,배송 예정일이 궁금합니다,QUESTION,neutral,2026-05-04 00:22:36,False,,익명의 서포터 1516,NM,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,False,0,0,0,False,False,False,True,success
c_00002585,397496,u_9b99d94760a9,4802585,0,397496,가격은 좋은데 배송이 늦을까봐 조금 걱정됩니다,TALK,negative,2026-05-02 11:34:31,False,,익명의 서포터 3595,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,False,0,0,0,False,False,False,True,success
c_00002586,397496,u_8077cbcba237,4802586,0,397496,15841963 구성이 알차고 상세페이지 설명이 이해하기 쉬워요,SUPPORT,positive,2026-04-25 17:11:20,False,,익명의 서포터 1190,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,False,0,0,0,False,False,False,False,success
c_00002587,397496,u_bc3a811ff028,4802587,0,397496,색상 추가 계획이 있을까요?,QUESTION,neutral,2026-04-17 15:55:01,False,,익명의 서포터 4140,NM,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,True,1,0,0,False,False,False,False,success
c_00002588,397496,u_e4639893a36e,4802588,0,397496,배송 예정일이 궁금합니다,QUESTION,neutral,2026-05-03 09:08:09,False,,익명의 서포터 7320,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,True,2,0,2,False,False,False,True,success
c_00002589,397496,u_6613ed8d21ee,4802589,0,397496,구성이 알차고 상세페이지 설명이 이해하기 쉬워요,SUPPORT,positive,2026-04-23 04:47:24,False,,익명의 서포터 7472,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,False,0,0,0,False,False,False,True,success
c_00002590,397496,u_e4abf1e594b8,4802590,0,397496,구성이 알차고 상세페이지 설명이 이해하기 쉬워요,TALK,positive,2026-05-03 05:37:53,False,,익명의 서포터 5216,NM,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,False,0,0,2,False,False,False,True,success
c_00002591,397496,u_eb2cc7690992,4802591,0,397496,오픈 전부터 기다렸어요! 바로 펀딩했습니다. 기대돼요,SUPPORT,positive,2026-04-30 22:20:13,False,,익명의 서포터 1344,NM,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,False,0,0,1,False,False,False,False,success
c_00002592,397496,u_46df1e305cb1,4802592,0,397496,후기가 좋아 보여서 믿고 펀딩합니다,SUPPORT,positive,2026-05-02 20:53:15,False,,익명의 서포터 6276,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,False,0,0,4,False,False,False,False,success
c_00002593,397496,u_ed00c57ef1b6,4802593,0,397496,15293235 옵션 구성이 조금 복잡합니다,TALK,negative,2026-04-28 22:05:38,False,,익명의 서포터 6413,NM,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,False,0,0,0,False,False,False,True,success
c_00002594,397496,u_9d54d8a25283,4802594,0,397496,색상 추가 계획이 있을까요?,QUESTION,neutral,2026-04-18 22:39:24,False,,익명의 서포터 3619,NM,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,True,1,0,1,True,False,False,False,success
c_00002595,397496,u_b50a2723b781,4802595,0,397496,구성이 알차고 상세페이지 설명이 이해하기 쉬워요,TALK,positive,2026-05-06 12:38:26,False,,익명의 서포터 2281,NM,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,False,0,0,0,True,False,False,True,success
c_00002596,397496,u_335e9a4a4d57,4802596,0,397496,옵션 구성이 조금 복잡합니다,QUESTION,negative,2026-04-27 21:13:02,False,,익명의 서포터 1784,NM,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,True,2,0,0,False,False,False,False,success
c_00002597,397496,u_85086e1d287e,4802597,0,397496,가격이 좋아서 얼리버드로 바로 참여했습니다,SUPPORT,positive,2026-05-03 00:43:33,False,,익명의 서포터 4565,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,False,0,0,1,False,False,False,False,success
c_00002598,397496,u_731bffe787c8,4802598,1,397496,구성이 알차고 상세페이지 설명이 이해하기 쉬워요,SUPPORT,positive,2026-04-30 19:42:57,False,4800076,익명의 서포터 9885,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,True,0,0,1,True,False,False,True,success
c_00002599,397496,u_93117ca97fac,4802599,0,397496,구성이 알차고 상세페이지 설명이 이해하기 쉬워요,SUPPORT,positive,2026-04-28 06:49:09,False,,익명의 서포터 2236,NM,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,True,0,0,0,True,False,False,True,success
c_00002600,397496,u_6aaa757b1335,4802600,0,397496,첫째 때도 잘 써서 이번에도 추가로 구매했어요,TALK,positive,2026-05-04 13:01:55,False,,익명의 서포터 4144,NM,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,False,0,0,1,False,False,False,True,success
c_00002601,397496,u_bb4cddadb442,4802601,0,397496,디자인도 예쁘고 실용적이라 선물용으로도 좋을 것 같아요,SUPPORT,positive,2026-04-20 17:51:48,False,,익명의 서포터 5794,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,False,0,0,2,False,False,False,True,success
c_00002602,397496,u_08f6c3d3d678,4802602,0,397496,후기가 좋아 보여서 믿고 펀딩합니다,SUPPORT,positive,2026-05-06 05:13:35,False,,익명의 서포터 6802,NM,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,False,0,0,2,True,False,False,True,success
c_00002603,397496,u_87c29ff398fd,4802603,0,397496,15010782 A/S 기간은 얼마나 되나요?,TALK,neutral,2026-05-01 11:13:43,False,,익명의 서포터 2466,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,False,0,0,1,False,False,False,True,success
c_00002604,397496,u_e166fa914f0a,4802604,0,397496,오픈 전부터 기다렸어요! 바로 펀딩했습니다. 기대돼요,TALK,positive,2026-04-25 07:09:36,False,,익명의 서포터 446,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,False,0,1,1,False,False,False,False,success
c_00002605,397496,u_13665b3fc84c,4802605,0,397496,배송만 빠르면 정말 만족스러울 것 같습니다,SUPPORT,positive,2026-04-23 10:07:33,False,,익명의 서포터 9182,NM,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,False,0,0,2,False,False,False,False,success
c_00002606,397496,u_b7d82c85093e,4802606,0,397496,구성품에 케이스도 포함되어 있나요?,QUESTION,neutral,2026-04-28 18:57:58,False,,익명의 서포터 745,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,True,1,0,2,True,False,False,False,success
c_00002607,397496,u_592d803cc0e0,4802607,0,397496,배송 예정일이 궁금합니다,TALK,neutral,2026-04-17 00:16:42,False,,익명의 서포터 3069,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,False,0,0,1,False,False,False,False,success
c_00002608,397496,u_c88ff153e24b,4802608,0,397496,가격이 좋아서 얼리버드로 바로 참여했습니다,TALK,positive,2026-04-28 04:58:16,False,,익명의 서포터 6032,NM,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,False,0,0,2,False,False,False,False,success
c_00002609,397496,u_71d0e030040b,4802609,0,397496,첫째 때도 잘 써서 이번에도 추가로 구매했어요,SUPPORT,positive,2026-04-22 08:01:37,False,,익명의 서포터 7787,NM,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,False,0,0,0,True,False,False,True,success
c_00002610,397496,u_89bf638cae8b,4802610,0,397496,색상 추가 계획이 있을까요?,TALK,neutral,2026-04-18 02:09:42,False,,익명의 서포터 6565,NM,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,False,0,0,1,False,False,False,True,success
c_00002611,397496,u_573195b32fbe,4802611,0,397496,디자인도 예쁘고 실용적이라 선물용으로도 좋을 것 같아요,SUPPORT,positive,2026-04-25 05:26:13,False,,익명의 서포터 518,NM,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,False,0,0,1,False,False,False,True,success
c_00002612,397496,u_213202fa747d,4802612,0,397496,15191934 배송만 빠르면 정말 만족스러울 것 같습니다,TALK,positive,2026-05-02 04:45:24,False,,익명의 서포터 8152,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,False,0,0,1,False,False,False,False,success
c_00002613,397496,u_7be1c4180391,4802613,0,397496,15599472 배송만 빠르면 정말 만족스러울 것 같습니다,SUPPORT,positive,2026-05-01 21:38:58,False,,익명의 서포터 718,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,False,0,0,3,False,False,False,True,success
c_00002614,397496,u_e8ff4928bb2d,4802614,1,397496,가격이 좋아서 얼리버드로 바로 참여했습니다,TALK,positive,2026-05-03 21:49:01,False,4801641,익명의 서포터 8168,NM,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,False,0,0,0,True,False,False,True,success
c_00002615,397496,u_45f21d984a2d,4802615,0,397496,첫째 때도 잘 써서 이번에도 추가로 구매했어요,TALK,positive,2026-04-18 05:44:53,False,,익명의 서포터 6567,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,False,0,0,0,False,False,False,True,success
c_00002616,397496,u_6221b30086e5,4802616,0,397496,사이즈 정보가 조금 더 자세히 있으면 좋겠습니다,QUESTION,neutral,2026-04-27 05:55:01,False,,익명의 서포터 8174,NM,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,True,0,1,1,False,False,False,False,success
c_00002617,397496,u_e0fbd3dc4fb1,4802617,0,397496,구성이 알차고 상세페이지 설명이 이해하기 쉬워요,SUPPORT,positive,2026-04-23 08:58:05,False,,익명의 서포터 7718,NM,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,False,0,0,2,False,False,False,False,success
c_00002618,397496,u_89f713816f1d,4802618,1,397496,가격이 좋아서 얼리버드로 바로 참여했습니다,SUPPORT,positive,2026-04-26 01:56:10,False,4802563,익명의 서포터 3364,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,True,2,0,1,False,False,False,True,success
c_00002619,397496,u_be3b7d2380b3,4802619,0,397496,15651931 가격이 좋아서 얼리버드로 바로 참여했습니다,SUPPORT,positive,2026-04-29 07:16:30,False,,익명의 서포터 7804,NM,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,False,0,0,1,False,False,False,True,success
c_00002620,397496,u_c310db17f69f,4802620,0,397496,가격이 좋아서 얼리버드로 바로 참여했습니다,TALK,positive,2026-04-24 16:30:57,False,,익명의 서포터 1818,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,True,0,0,1,False,False,False,False,success
c_00002621,397496,u_ad0b34fc3ade,4802621,0,397496,상세 설명이 부족해서 구매 결정을 망설이고 있어요,QUESTION,negative,2026-04-25 05:38:37,False,,익명의 서포터 1600,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,False,0,0,0,False,False,False,True,success
c_00002622,397496,u_d1753df30259,4802622,0,397496,사이즈 정보가 조금 더 자세히 있으면 좋겠습니다,QUESTION,neutral,2026-04-28 19:18:58,False,,익명의 서포터 8744,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,True,1,0,0,False,False,False,False,success
c_00002623,397496,u_c804e05b9d6d,4802623,0,397496,옵션 변경은 어디에서 가능한가요?,QUESTION,neutral,2026-04-24 07:50:57,False,,익명의 서포터 942,NM,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,False,0,0,0,False,False,False,True,success
c_00002624,397496,u_03973b56b7a8,4802624,0,397496,15425626 배송만 빠르면 정말 만족스러울 것 같습니다,SUPPORT,positive,2026-04-25 00:29:38,False,,익명의 서포터 9371,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,True,1,0,0,True,False,False,True,success
c_00002625,397496,u_8aa957e916c0,4802625,0,397496,15035219 사이즈 정보가 조금 더 자세히 있으면 좋겠습니다,TALK,neutral,2026-04-22 12:32:32,False,,익명의 서포터 4831,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,True,0,0,1,False,False,False,True,success
c_00002626,397496,u_ebc471ed4832,4802626,0,397496,15919324 색상 추가 계획이 있을까요?,QUESTION,neutral,2026-05-03 09:25:46,False,,익명의 서포터 5048,NM,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,True,1,0,0,False,False,False,True,success
c_00002627,397496,u_0723379dec51,4802627,0,397496,가격이 좋아서 얼리버드로 바로 참여했습니다,SUPPORT,positive,2026-05-01 07:21:30,False,,익명의 서포터 5435,NM,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,False,0,0,0,False,False,False,True,success
c_00002628,397496,u_919b16ffb2b4,4802628,0,397496,배송만 빠르면 정말 만족스러울 것 같습니다,SUPPORT,positive,2026-05-03 10:40:14,False,,익명의 서포터 1229,NM,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,True,1,0,1,False,False,False,True,success
c_00002629,397496,u_510d8b69fb09,4802629,0,397496,가격이 좋아서 얼리버드로 바로 참여했습니다,SUPPORT,positive,2026-04-22 04:41:19,False,,익명의 서포터 4980,NM,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,False,0,0,1,False,False,False,True,success
c_00002630,397496,u_f0c4732cb333,4802630,0,397496,배송만 빠르면 정말 만족스러울 것 같습니다,SUPPORT,positive,2026-04-20 17:54:51,False,,익명의 서포터 7813,NM,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,True,0,0,0,True,False,False,True,success
c_00002631,397496,u_e340527fb8ed,4802631,1,397496,오픈 전부터 기다렸어요! 바로 펀딩했습니다. 기대돼요,SUPPORT,positive,2026-05-01 07:13:32,False,4801064,익명의 서포터 1683,NM,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,False,0,0,0,False,False,False,True,success
c_00002632,397496,u_49c3776bf5e8,4802632,0,397496,가격이 좋아서 얼리버드로 바로 참여했습니다,TALK,positive,2026-04-25 16:24:17,False,,익명의 서포터 3582,NM,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,False,0,0,1,True,False,False,True,success
c_00002633,401378,u_f38565a626a8,4802633,0,401378,이전 펀딩 때 문의 답변이 늦어서 아쉬웠습니다,QUESTION,negative,2026-04-23 07:18:55,False,,익명의 서포터 459,NM,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,False,0,0,0,False,False,False,False,success
c_00002634,401378,u_90c0e3382bc7,4802634,0,401378,구성품에 케이스도 포함되어 있나요?,QUESTION,neutral,2026-05-06 18:31:48,False,,익명의 서포터 6023,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,True,3,0,0,False,False,False,True,success
c_00002635,401378,u_0ab177c760d5,4802635,0,401378,상세 설명이 부족해서 구매 결정을 망설이고 있어요,TALK,negative,2026-04-23 22:32:57,False,,익명의 서포터 19,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,False,0,0,2,False,False,False,True,success
c_00002636,401378,u_c296cdbb5774,4802636,0,401378,오픈 전부터 기다렸어요! 바로 펀딩했습니다. 기대돼요,SUPPORT,positive,2026-04-28 14:08:17,False,,익명의 서포터 9460,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,False,0,0,0,False,False,False,True,success
c_00002637,401378,u_00d504db9557,4802637,0,401378,디자인도 예쁘고 실용적이라 선물용으로도 좋을 것 같아요,SUPPORT,positive,2026-05-10 16:08:19,False,,익명의 서포터 895,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,False,0,0,0,False,False,False,True,success
c_00002638,401378,u_a05244597818,4802638,0,401378,A/S 기간은 얼마나 되나요?,QUESTION,neutral,2026-05-05 17:36:04,False,,익명의 서포터 3394,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,True,3,0,2,False,False,False,True,success
c_00002639,401378,u_c6ad815ab43b,4802639,0,401378,옵션 변경은 어디에서 가능한가요?,QUESTION,neutral,2026-04-27 14:58:01,False,,익명의 서포터 7211,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,True,1,0,0,False,False,False,False,success
c_00002640,401378,u_19a5babdacc2,4802640,0,401378,후기가 좋아 보여서 믿고 펀딩합니다,SUPPORT,positive,2026-05-08 10:45:32,False,,익명의 서포터 2670,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,False,0,0,1,False,False,False,False,success
c_00002641,401378,u_1b3711db4077,4802641,0,401378,A/S 기간은 얼마나 되나요?,TALK,neutral,2026-04-19 03:42:48,False,,익명의 서포터 1861,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,True,1,0,1,True,False,False,True,success
c_00002642,401378,u_c6340b1828a8,4802642,0,401378,옵션 구성이 조금 복잡합니다,TALK,negative,2026-05-07 11:36:04,False,,익명의 서포터 2866,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,True,3,0,1,False,False,False,True,success
c_00002643,400035,u_8eeea93bb53a,4802643,0,400035,사이즈 정보가 조금 더 자세히 있으면 좋겠습니다,QUESTION,neutral,2026-05-04 02:19:45,False,,익명의 서포터 3162,NM,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,True,1,0,0,True,False,False,True,success
c_00002644,400035,u_438a6a3d3115,4802644,0,400035,디자인도 예쁘고 실용적이라 선물용으로도 좋을 것 같아요,SUPPORT,positive,2026-04-24 16:31:32,False,,익명의 서포터 5357,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,False,0,0,1,False,False,False,True,success
c_00002645,400035,u_3f9112a91b55,4802645,0,400035,첫째 때도 잘 써서 이번에도 추가로 구매했어요,SUPPORT,positive,2026-05-08 21:36:07,False,,익명의 서포터 3131,NM,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,False,0,0,0,False,False,False,True,success
c_00002646,400035,u_223bcde31871,4802646,0,400035,15801682 사이즈 정보가 조금 더 자세히 있으면 좋겠습니다,QUESTION,neutral,2026-05-04 15:22:59,False,,익명의 서포터 5604,NM,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,True,1,0,0,True,False,False,True,success
c_00002647,400035,u_b5ada6ac26b8,4802647,0,400035,배송 예정일이 궁금합니다,QUESTION,neutral,2026-04-29 03:25:41,False,,익명의 서포터 8908,NM,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,True,0,0,0,False,False,False,True,success
c_00002648,400035,u_5587c09a9d94,4802648,0,400035,15981901 오픈 전부터 기다렸어요! 바로 펀딩했습니다. 기대돼요,SUPPORT,positive,2026-05-03 17:54:16,False,,익명의 서포터 2353,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,False,0,0,0,False,False,False,False,success
c_00002649,400035,u_2c868e1983d6,4802649,0,400035,배송만 빠르면 정말 만족스러울 것 같습니다,SUPPORT,positive,2026-04-30 15:39:48,False,,익명의 서포터 2315,NM,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,False,0,0,3,False,False,False,True,success
c_00002650,400035,u_6f0bb4c6a345,4802650,0,400035,15124261 옵션 구성이 조금 복잡합니다,TALK,negative,2026-05-06 16:49:24,False,,익명의 서포터 8973,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,True,2,0,0,True,False,False,True,success
c_00002651,400035,u_37d4d6286ad9,4802651,0,400035,가격은 좋은데 배송이 늦을까봐 조금 걱정됩니다,QUESTION,negative,2026-04-22 20:55:36,False,,익명의 서포터 8732,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,True,1,0,0,False,False,False,True,success
c_00002652,400035,u_2c36b09342b4,4802652,0,400035,15923490 첫째 때도 잘 써서 이번에도 추가로 구매했어요,TALK,positive,2026-04-27 21:53:54,False,,익명의 서포터 1701,NM,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,False,0,0,0,False,False,False,False,success
c_00002653,400035,u_60b55061dde5,4802653,1,400035,사이즈 정보가 조금 더 자세히 있으면 좋겠습니다,QUESTION,neutral,2026-05-08 05:34:10,False,4801808,익명의 서포터 285,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,True,3,0,0,False,False,False,True,success
c_00002654,400035,u_79f650acd3fb,4802654,0,400035,배송만 빠르면 정말 만족스러울 것 같습니다,SUPPORT,positive,2026-04-23 14:06:18,False,,익명의 서포터 6869,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,False,0,0,1,True,False,False,True,success
