funding_id,campaign_id,user_id_hash,product_type,funding_created_at,backed_amount,dont_show_amount,dont_show_name,active_user,has_membership,status
f_00018897,396264,u_03681104a774,PREORDER,2026-04-29 22:06:13,48259,False,False,True,False,success
f_00018898,396264,u_72710e0d635d,PREORDER,2026-05-01 23:32:16,43599,False,False,True,False,success
f_00018899,396264,u_d22bedebce3c,PREORDER,2026-04-26 20:10:52,113277,False,False,True,False,success
f_00018900,396264,u_f5e167d50da9,PREORDER,2026-04-30 21:28:58,38184,False,False,True,False,success
f_00018901,396264,u_90cb9891c3b0,PREORDER,2026-05-10 07:11:53,59416,False,False,True,False,success
f_00018902,396264,u_862c8f2b854e,PREORDER,2026-04-25 23:35:44,66379,False,False,True,False,success
f_00018903,396264,u_c310db17f69f,PREORDER,2026-05-02 03:26:27,62670,False,False,False,False,success
f_00018904,396264,u_7fc23614071e,PREORDER,2026-04-25 19:49:10,91767,False,False,True,False,success
f_00018905,396264,u_466cc8208859,PREORDER,2026-05-04 06:11:23,87378,False,False,True,False,success
f_00018906,396264,u_09cbad31177f,PREORDER,2026-05-06 13:29:53,55327,False,True,True,False,success
f_00018907,396264,u_20864f69ebbb,PREORDER,2026-05-02 03:33:07,74776,False,False,True,False,success
f_00018908,396264,u_6f6def5b6678,PREORDER,2026-05-09 03:13:53,41872,True,False,False,False,success
f_00018909,396264,u_3a26cb16812d,PREORDER,2026-05-09 00:07:45,31222,False,False,True,False,success
f_00018910,396264,u_02e305e66876,PREORDER,2026-04-25 06:00:54,21355,False,False,True,False,success
f_00018911,396264,u_335e2ef09c64,PREORDER,2026-05-03 12:46:19,70324,False,True,True,True,success
f_00018912,396264,u_199ac994bb54,PREORDER,2026-05-04 14:30:48,46681,False,False,True,False,success
f_00018913,396264,u_330dc780e11e,PREORDER,2026-04-23 17:33:59,25900,False,False,True,False,success
f_00018914,396264,u_b7d82c85093e,PREORDER,2026-05-05 13:45:50,46242,True,False,True,True,success
f_00018915,396264,u_afc1a2d2eb9b,PREORDER,2026-04-25 02:11:21,40617,False,False,True,True,success
f_00018916,396264,u_e74d02dc1007,PREORDER,2026-05-04 15:09:43,27927,False,False,True,False,success
f_00018917,396264,u_9ffeb763bbd3,PREORDER,2026-04-22 22:35:22,19648,False,False,True,False,success
f_00018918,396264,u_bf076f57de0f,PREORDER,2026-05-10 00:38:46,51024,True,True,True,False,success
f_00018919,396264,u_20b22e770295,PREORDER,2026-04-25 00:21:10,63004,True,False,True,False,success
f_00018920,396264,u_8e09732a14aa,PREORDER,2026-04-26 03:51:36,48502,False,False,True,False,success
f_00018921,396264,u_d2d3566b6f66,PREORDER,2026-05-03 03:20:45,63262,False,False,True,False,success
f_00018922,396264,u_a2805270bc6d,PREORDER,2026-05-07 16:09:07,24507,False,True,True,False,success
f_00018923,396264,u_04e4908b9536,PREORDER,2026-05-09 07:13:54,47287,False,False,True,False,success
f_00018924,396264,u_56e9d674de20,PREORDER,2026-04-25 06:01:13,64386,False,False,True,False,success
f_00018925,396264,u_6f9e7be6f187,PREORDER,2026-04-26 14:11:24,69133,True,False,True,False,success
f_00018926,396264,u_63a27cc9bfe2,PREORDER,2026-05-04 19:44:15,126904,False,False,True,False,success
f_00018927,396264,u_ead84fc069a8,PREORDER,2026-05-08 12:37:16,43386,False,False,True,False,success
f_00018928,396264,u_fc6be9c23bbe,PREORDER,2026-05-02 22:19:10,68418,True,False,True,False,success
f_00018929,396264,u_9ed055fbddcb,PREORDER,2026-04-27 09:57:03,48911,False,False,True,False,success
f_00018930,396264,u_fc48aa9d26f8,PREORDER,2026-04-29 16:24:30,63219,False,False,True,True,success
f_00018931,396264,u_1868515475bc,PREORDER,2026-04-22 07:31:46,41256,False,False,True,False,success
f_00018932,396264,u_b7663386221d,PREORDER,2026-05-03 20:04:51,26695,False,False,True,False,success
f_00018933,396264,u_eed0f8fd4bdf,PREORDER,2026-04-24 17:38:43,20653,False,False,True,True,success
f_00018934,396264,u_657f7a6449bf,PREORDER,2026-05-03 19:51:26,59782,False,True,True,True,success
f_00018935,396264,u_0b8a7d3e9c0f,PREORDER,2026-04-26 13:14:54,57321,True,False,True,False,success
f_00018936,396264,u_a69eed1af4c1,PREORDER,2026-04-27 02:12:20,46360,False,False,True,False,success
f_00018937,396264,u_ee6b1ab84c41,PREORDER,2026-04-20 20:05:49,33567,False,False,True,True,success
f_00018938,396264,u_55a5b826bd89,PREORDER,2026-04-26 09:17:26,53960,False,False,True,False,success
f_00018939,394225,u_d04e496571b3,REWARD,2026-04-30 21:22:40,13808,False,False,True,False,success
f_00018940,394225,u_55a62f220e09,REWARD,2026-04-21 19:18:18,14204,False,False,True,False,success
f_00018941,394225,u_85d87f713c43,REWARD,2026-04-24 23:20:25,7021,False,True,True,False,success
f_00018942,394225,u_6b64580a2a0e,REWARD,2026-04-24 18:46:01,26919,False,False,True,False,success
f_00018943,394225,u_9b640688be0f,REWARD,2026-05-02 15:36:57,11928,False,False,True,True,success
f_00018944,394225,u_92ee7c18f4eb,REWARD,2026-04-29 01:07:54,14558,False,False,True,False,success
f_00018945,394225,u_be51ffe25dea,REWARD,2026-04-28 11:22:22,13799,False,False,True,True,success
f_00018946,394225,u_57d72bd93028,REWARD,2026-04-21 08:17:03,8486,False,False,True,False,success
f_00018947,394225,u_1dc149be901c,REWARD,2026-05-01 23:15:58,23906,False,False,True,False,success
f_00018948,396476,u_c27dfee1d3e5,PREORDER,2026-05-10 21:47:43,44095,False,False,True,False,success
f_00018949,396476,u_1c56e4d059a1,PREORDER,2026-05-04 10:27:15,76329,False,False,True,False,success
f_00018950,396476,u_fb1200f940c9,PREORDER,2026-04-29 21:53:00,165218,False,False,True,False,success
f_00018951,396476,u_2345b513f56f,PREORDER,2026-04-23 14:24:23,95844,False,True,True,False,success
f_00018952,396476,u_e262035d2ba7,PREORDER,2026-05-10 10:04:32,33106,False,False,True,False,success
f_00018953,396476,u_e283497253b2,PREORDER,2026-05-05 08:19:43,111635,False,False,True,False,success
f_00018954,396476,u_5e0a0778f9a9,PREORDER,2026-05-01 18:23:16,64799,False,False,False,True,success
f_00018955,396476,u_644ba1d8effc,PREORDER,2026-04-24 13:08:13,43737,False,False,True,False,success
f_00018956,396476,u_ddf65c97d094,PREORDER,2026-04-25 21:25:12,55833,False,True,True,False,success
f_00018957,396476,u_8ae3f8201f94,PREORDER,2026-05-10 02:04:06,54564,False,False,False,True,success
f_00018958,396476,u_698820f34772,PREORDER,2026-05-10 10:23:46,49146,False,False,True,False,success
f_00018959,396476,u_4cc2542966c1,PREORDER,2026-04-22 14:46:02,109167,False,False,True,False,success
f_00018960,396476,u_56beeeac6bb5,PREORDER,2026-05-01 07:24:04,80801,False,False,True,False,success
f_00018961,396476,u_8936a673cb74,PREORDER,2026-05-04 06:30:40,79388,False,True,True,False,success
f_00018962,396476,u_53aa676b6af0,PREORDER,2026-05-04 04:23:10,258973,False,False,True,False,success
f_00018963,396476,u_d88017199526,PREORDER,2026-04-30 12:49:22,87603,False,False,True,False,success
f_00018964,396476,u_2103e34cd632,PREORDER,2026-05-06 08:09:03,70816,False,False,True,True,success
f_00018965,396476,u_f96b2a411cb0,PREORDER,2026-04-28 09:37:48,83280,False,True,True,False,success
f_00018966,396476,u_f1d56c70d2ba,PREORDER,2026-04-30 13:12:40,50741,False,False,True,True,success
f_00018967,396476,u_be4d26943622,PREORDER,2026-05-07 19:10:14,59591,False,False,True,True,success
f_00018968,396476,u_a52bfb4866e7,PREORDER,2026-05-03 21:09:55,52737,False,True,True,False,success
f_00018969,396476,u_71edeee5142f,PREORDER,2026-05-04 05:33:43,106973,False,False,True,False,success
f_00018970,396476,u_e4639893a36e,PREORDER,2026-04-26 06:51:29,145845,False,False,True,False,success
f_00018971,396476,u_aced2736620c,PREORDER,2026-05-05 03:54:18,78427,False,False,True,True,success
f_00018972,396476,u_6b7d357a1e1e,PREORDER,2026-04-29 22:35:20,74226,False,False,True,False,success
f_00018973,396476,u_eb17dda04126,PREORDER,2026-05-01 19:56:48,82281,False,False,True,True,success
f_00018974,396476,u_9f42bb197589,PREORDER,2026-05-03 19:18:33,114639,False,False,True,False,success
f_00018975,396476,u_db795b252d1a,PREORDER,2026-05-10 09:02:16,147216,False,False,True,False,success
f_00018976,396476,u_9cf9e8e81835,PREORDER,2026-05-06 16:45:04,58690,False,False,True,False,success
f_00018977,396476,u_e974f645d7e8,PREORDER,2026-04-30 18:08:20,99720,False,False,True,False,success
f_00018978,396476,u_e07454933346,PREORDER,2026-05-07 07:01:44,64874,False,True,True,False,success
f_00018979,396476,u_bc3a811ff028,PREORDER,2026-04-30 16:53:56,31923,False,False,True,False,success
f_00018980,396476,u_fc60d49c7ef7,PREORDER,2026-04-23 01:27:28,179816,False,False,False,False,success
f_00018981,396476,u_5c52dbc22dc9,PREORDER,2026-04-26 01:52:53,78089,False,False,True,False,success
f_00018982,396476,u_85def88b421a,PREORDER,2026-04-21 13:34:49,47086,False,False,False,True,success
f_00018983,396476,u_c84b5d7cca19,PREORDER,2026-05-04 14:47:30,63596,False,False,True,False,success
f_00018984,396476,u_e5ba85f9d33d,PREORDER,2026-04-30 13:42:09,60032,False,False,True,False,success
f_00018985,396476,u_22a87f2a0386,PREORDER,2026-04-23 16:04:33,104702,False,False,True,True,success
f_00018986,396476,u_d3d4a5745dfe,PREORDER,2026-04-24 23:51:54,127377,False,False,True,False,success
f_00018987,396476,u_08e8a634223b,PREORDER,2026-04-30 17:35:52,95793,False,False,True,True,success
f_00018988,396476,u_943a994d424d,PREORDER,2026-05-03 15:30:48,86275,False,False,True,False,success
f_00018989,396476,u_805d995f1c32,PREORDER,2026-04-21 12:19:09,124876,False,False,True,False,success
f_00018990,396476,u_cfe86d75391f,PREORDER,2026-04-26 04:52:06,93407,False,False,True,False,success
f_00018991,396476,u_06fdb3d1c659,PREORDER,2026-05-01 00:03:38,103136,False,False,False,False,success
f_00018992,396476,u_5acbb62d6339,PREORDER,2026-05-05 22:34:22,39750,False,False,True,False,success
f_00018993,396476,u_d920612a2d40,PREORDER,2026-05-03 16:20:20,48779,False,True,True,False,success
f_00018994,396476,u_114db4d59d95,PREORDER,2026-05-10 19:49:28,36930,False,False,False,True,success
f_00018995,396476,u_4f5fb7cb3dce,PREORDER,2026-05-10 04:03:57,56090,False,False,True,False,success
f_00018996,396476,u_92f26a0fe108,PREORDER,2026-05-03 07:02:36,198313,False,False,True,False,success
f_00018997,396476,u_28022a12d08c,PREORDER,2026-05-05 00:36:35,85424,True,False,True,True,success
f_00018998,396476,u_869b06052e7b,PREORDER,2026-05-06 11:59:05,100066,True,False,True,True,success
f_00018999,396476,u_fbe9b7cca930,PREORDER,2026-05-01 16:18:10,74739,False,True,True,False,success
f_00019000,396476,u_fb28f7efed30,PREORDER,2026-04-26 23:32:35,62353,False,False,True,False,success
f_00019001,396476,u_7e0bc80bdcab,PREORDER,2026-05-06 23:48:57,188580,False,False,True,False,success
f_00019002,396476,u_98590f29c7d4,PREORDER,2026-04-26 13:39:21,153633,False,False,True,False,success
f_00019003,396476,u_a878765dd998,PREORDER,2026-04-22 00:08:16,92894,False,False,True,False,success
f_00019004,396476,u_94b8018c7261,PREORDER,2026-04-23 11:21:04,85492,False,True,True,False,success
f_00019005,396476,u_4ea30450181a,PREORDER,2026-05-08 11:32:39,117782,False,False,True,False,success
f_00019006,396476,u_a31bd5456975,PREORDER,2026-04-23 13:02:34,67716,True,False,True,False,success
f_00019007,396476,u_984f6da39cf3,PREORDER,2026-05-01 04:02:07,49721,False,False,True,False,success
f_00019008,396476,u_490828a5ae27,PREORDER,2026-05-09 19:44:37,191685,False,False,True,True,success
f_00019009,396476,u_8a06b7ce0667,PREORDER,2026-05-01 15:23:08,72002,False,True,True,False,success
f_00019010,396476,u_49254e12223b,PREORDER,2026-05-09 09:55:07,86888,False,False,True,False,success
f_00019011,396476,u_a2b58557e9b2,PREORDER,2026-05-03 21:20:45,78512,False,False,True,False,success
f_00019012,396476,u_da45cd884c37,PREORDER,2026-04-29 23:21:55,85754,False,False,True,True,success
f_00019013,396476,u_aa2728c2ea7d,PREORDER,2026-04-28 21:20:15,115119,False,False,True,False,success
f_00019014,396476,u_6cee17fb7892,PREORDER,2026-04-22 22:09:31,42117,False,False,True,False,success
f_00019015,396476,u_7a6b27c7c161,PREORDER,2026-05-09 08:58:56,68045,False,False,True,False,success
f_00019016,396476,u_48d7b3991984,PREORDER,2026-05-04 02:44:25,33776,False,False,True,False,success
f_00019017,396476,u_109c01b912af,PREORDER,2026-04-29 04:59:25,78333,True,False,True,False,success
f_00019018,396476,u_55da721bd9e2,PREORDER,2026-05-06 02:27:01,141043,False,False,False,False,success
f_00019019,396476,u_f109cd4da335,PREORDER,2026-04-30 08:24:42,77976,False,True,True,False,success
f_00019020,396476,u_943a994d424d,PREORDER,2026-04-25 02:51:41,41292,False,False,True,False,success
f_00019021,396476,u_2b945df57dc1,PREORDER,2026-04-29 17:03:06,102989,True,False,True,False,success
f_00019022,396476,u_fea0a28335ba,PREORDER,2026-05-09 16:56:59,107707,False,False,True,False,success
f_00019023,396476,u_7fe74b627664,PREORDER,2026-04-23 16:38:15,157967,False,False,True,False,success
f_00019024,396476,u_f6ff5393534c,PREORDER,2026-04-21 05:04:02,66437,False,True,True,True,success
f_00019025,396476,u_ebf23fb55240,PREORDER,2026-04-28 17:52:07,90624,False,False,True,False,success
f_00019026,396476,u_128c305ccf4d,PREORDER,2026-05-01 12:44:20,132899,False,False,True,False,success
f_00019027,396476,u_a17732fae0ee,PREORDER,2026-04-22 01:11:44,76306,False,False,True,False,success
f_00019028,396476,u_1000498c94ae,PREORDER,2026-05-08 21:54:16,111868,False,False,True,False,success
f_00019029,396476,u_65b1578e8ff0,PREORDER,2026-05-01 05:30:19,46205,False,False,True,True,success
f_00019030,396476,u_4198823a7517,PREORDER,2026-04-22 05:29:29,97287,False,False,True,False,success
f_00019031,396476,u_6229a8a78069,PREORDER,2026-05-07 04:22:30,29912,False,False,True,False,success
f_00019032,396476,u_0bbbaa14e81f,PREORDER,2026-04-22 15:01:49,70089,False,False,False,False,success
f_00019033,396476,u_020c8ab54a9b,PREORDER,2026-04-30 14:52:48,132892,False,True,True,False,success
f_00019034,396476,u_a7a3f5b28d34,PREORDER,2026-04-28 08:32:43,58827,False,False,True,False,success
f_00019035,396476,u_0685c5bdb5ed,PREORDER,2026-05-05 12:21:44,45115,False,False,True,False,success
f_00019036,396476,u_1cc43bab432a,PREORDER,2026-05-06 15:09:43,60504,False,False,True,False,success
f_00019037,396476,u_1e2e3294c1d7,PREORDER,2026-05-01 21:35:54,134641,False,False,True,False,success
f_00019038,396476,u_7e5d7328c705,PREORDER,2026-05-06 00:47:49,31106,False,False,True,False,success
f_00019039,396476,u_4809e8a7555c,PREORDER,2026-04-29 07:26:34,114369,False,False,True,False,success
f_00019040,396476,u_6760728289e2,PREORDER,2026-05-03 13:44:39,147414,False,False,True,False,success
f_00019041,396476,u_919b16ffb2b4,PREORDER,2026-05-06 13:26:58,68460,False,False,True,False,success
f_00019042,396476,u_82980af4b47b,PREORDER,2026-04-23 17:43:17,103524,False,True,True,False,success
f_00019043,396476,u_c26187b71577,PREORDER,2026-05-08 14:52:48,58729,False,False,True,False,success
f_00019044,396476,u_7bd4f7864425,PREORDER,2026-04-24 10:07:02,191702,False,False,True,False,success
f_00019045,396476,u_7c412e02b9e2,PREORDER,2026-04-27 21:37:46,73914,False,False,True,False,success
f_00019046,396476,u_6d77aa3150c0,PREORDER,2026-04-21 17:55:32,72575,False,True,True,False,success
f_00019047,396476,u_1c0dc9413e8f,PREORDER,2026-04-30 14:31:40,73735,False,False,True,False,success
f_00019048,396476,u_394be9293cb5,PREORDER,2026-05-03 02:22:52,168880,False,False,True,False,success
f_00019049,396476,u_e7bec8a8f4f4,PREORDER,2026-05-04 09:06:18,104797,False,False,True,True,success
f_00019050,396476,u_0d3cac796865,PREORDER,2026-04-28 22:05:33,55448,False,False,True,True,success
f_00019051,396476,u_326a6bd98f1a,PREORDER,2026-04-26 12:39:12,184714,False,False,True,False,success
f_00019052,396476,u_ed00c57ef1b6,PREORDER,2026-04-24 17:55:31,99702,False,False,True,False,success
f_00019053,396476,u_fea0a28335ba,PREORDER,2026-05-01 14:49:37,70739,False,True,True,False,success
f_00019054,396476,u_141676393ff5,PREORDER,2026-04-22 12:36:34,129433,True,False,False,False,success
f_00019055,396476,u_f9616a994f98,PREORDER,2026-05-07 18:02:51,73400,False,False,True,True,success
f_00019056,396476,u_a25b53eaa470,PREORDER,2026-04-24 21:03:23,120137,False,False,True,False,success
f_00019057,396476,u_2e5c2d9058d7,PREORDER,2026-05-09 22:59:46,134876,False,False,True,False,success
f_00019058,396476,u_42f7f9deef26,PREORDER,2026-05-05 01:21:03,114960,False,True,True,False,success
f_00019059,396476,u_02898ba1dfd0,PREORDER,2026-04-29 13:52:36,100422,False,False,True,False,success
f_00019060,396476,u_0cbb8bac8183,PREORDER,2026-05-09 04:33:29,43696,False,False,True,False,success
f_00019061,396476,u_df2532408fb3,PREORDER,2026-04-21 12:08:49,58783,False,False,False,False,success
f_00019062,396476,u_2e421d4836d7,PREORDER,2026-04-23 00:25:37,74962,False,False,True,False,success
f_00019063,396476,u_ffd598e94023,PREORDER,2026-04-22 19:25:16,128042,False,True,True,False,success
f_00019064,396476,u_a4dff7415718,PREORDER,2026-04-21 12:55:09,232785,True,False,True,False,success
f_00019065,396476,u_27818c635fd9,PREORDER,2026-05-02 10:19:52,65065,False,False,True,True,success
f_00019066,396476,u_203f97bb2882,PREORDER,2026-04-25 07:55:36,44100,True,False,True,False,success
f_00019067,396476,u_e4238baf9b6e,PREORDER,2026-05-03 16:28:50,127985,False,False,True,False,success
f_00019068,396476,u_e946acc3fd9b,PREORDER,2026-04-21 17:58:04,81261,False,False,True,True,success
f_00019069,396476,u_d8a462878e5b,PREORDER,2026-04-27 02:04:18,57857,False,False,True,False,success
f_00019070,396476,u_e267702ce82b,PREORDER,2026-05-07 03:46:00,121184,False,False,True,False,success
f_00019071,396476,u_fec7e74f8be2,PREORDER,2026-04-29 13:35:32,80493,False,False,True,False,success
f_00019072,396476,u_aaf4e44eb29c,PREORDER,2026-05-09 08:20:26,67294,False,True,False,False,success
f_00019073,396476,u_389ffdb7a517,PREORDER,2026-05-01 11:57:27,83218,False,True,True,False,success
f_00019074,396476,u_20909e14ed92,PREORDER,2026-05-01 22:56:36,81258,False,True,True,False,success
f_00019075,396476,u_947d855dfe95,PREORDER,2026-04-27 07:08:20,104507,False,False,False,False,success
f_00019076,396476,u_635610ddd7c8,PREORDER,2026-04-29 09:57:29,190349,True,False,True,False,success
f_00019077,396476,u_600d6fc0b33c,PREORDER,2026-04-26 13:32:33,56013,False,False,True,False,success
f_00019078,396476,u_67c1830e9fb4,PREORDER,2026-04-26 00:02:32,30788,False,False,True,False,success
f_00019079,396476,u_5de38e6484c6,PREORDER,2026-04-24 03:06:14,134015,True,False,False,False,success
f_00019080,396476,u_8a6218026272,PREORDER,2026-05-09 17:02:17,108579,False,False,True,False,success
f_00019081,396476,u_869b06052e7b,PREORDER,2026-04-27 08:23:14,109405,False,False,True,True,success
f_00019082,396476,u_e994391297b2,PREORDER,2026-05-05 02:54:34,80355,False,False,True,False,success
f_00019083,396476,u_6424f39f83bd,PREORDER,2026-04-28 20:32:34,80497,False,False,True,False,success
f_00019084,396476,u_5e3d36c54626,PREORDER,2026-04-27 08:49:13,231442,False,False,True,False,success
f_00019085,396476,u_babde512f1fb,PREORDER,2026-05-10 20:04:45,115036,False,False,True,False,success
f_00019086,396476,u_72ef592ff9ae,PREORDER,2026-04-25 07:26:32,57968,False,False,True,True,success
f_00019087,396476,u_084eae1489cb,PREORDER,2026-05-10 13:49:27,103047,False,False,True,False,success
f_00019088,396476,u_e9ef95414b37,PREORDER,2026-05-08 00:52:00,104383,False,True,True,False,success
f_00019089,396476,u_05c49c96dbb6,PREORDER,2026-04-28 06:30:49,88153,False,False,True,False,success
f_00019090,396476,u_a2805270bc6d,PREORDER,2026-05-09 13:49:16,50526,False,True,True,False,success
f_00019091,396476,u_013fe33d22aa,PREORDER,2026-04-25 11:33:36,141195,False,True,True,False,success
f_00019092,396476,u_8708ba44b9c0,PREORDER,2026-04-21 07:22:14,54623,False,False,True,True,success
f_00019093,396476,u_06766f636c17,PREORDER,2026-05-10 04:07:54,68323,False,False,True,False,success
f_00019094,396476,u_862c8f2b854e,PREORDER,2026-05-03 11:43:28,77256,False,False,True,False,success
f_00019095,396476,u_da584f61f3c6,PREORDER,2026-05-04 11:44:31,129428,False,False,True,False,success
f_00019096,396476,u_7c09d5e13da9,PREORDER,2026-04-29 19:41:53,61233,False,False,True,False,success
f_00019097,396476,u_bc6e31006c6b,PREORDER,2026-05-07 00:44:06,68051,False,False,True,False,success
f_00019098,396476,u_c0e0d80a6552,PREORDER,2026-04-22 07:42:16,48548,False,False,True,False,success
f_00019099,396476,u_df8276342d65,PREORDER,2026-05-05 09:39:59,55849,False,False,True,False,success
f_00019100,396476,u_a52bfb4866e7,PREORDER,2026-04-29 18:20:41,127014,False,False,True,False,success
f_00019101,396476,u_d7debefe4f79,PREORDER,2026-04-23 20:27:55,210993,False,True,True,False,success
f_00019102,396476,u_59fce117f9c5,PREORDER,2026-05-01 20:36:08,75824,False,True,True,False,success
f_00019103,396476,u_ec908097eedb,PREORDER,2026-05-04 10:58:00,132097,False,False,True,False,success
f_00019104,396476,u_3ee802576ebf,PREORDER,2026-04-24 02:01:12,44301,False,False,True,False,success
f_00019105,396476,u_998086581e8d,PREORDER,2026-04-24 23:59:46,106197,False,False,True,True,success
f_00019106,396476,u_f47d180b10df,PREORDER,2026-05-05 21:45:51,28668,False,False,True,False,success
f_00019107,396476,u_7949cdb96895,PREORDER,2026-04-25 04:50:39,69899,False,False,False,False,success
f_00019108,396476,u_79d53c57a823,PREORDER,2026-04-22 06:29:52,51975,False,False,True,False,success
f_00019109,396476,u_a6e04022eee2,PREORDER,2026-04-29 02:50:46,337124,False,True,True,False,success
f_00019110,396476,u_ee74b9e39d4c,PREORDER,2026-04-22 13:13:52,42839,False,False,True,False,success
f_00019111,396476,u_7b751352c51f,PREORDER,2026-05-09 01:08:27,119140,False,False,True,False,success
f_00019112,396476,u_bf1bdeaadb42,PREORDER,2026-05-08 11:02:06,85331,False,False,False,False,success
f_00019113,396476,u_7f33997183a6,PREORDER,2026-04-27 22:16:16,105906,False,False,False,False,success
f_00019114,396476,u_fa486f58edde,PREORDER,2026-05-05 17:36:30,43323,False,False,False,False,success
f_00019115,396476,u_131e9bd7ec90,PREORDER,2026-04-26 18:57:55,58796,False,False,True,False,success
f_00019116,396476,u_e4ab803d28ba,PREORDER,2026-04-28 08:03:05,97621,True,False,True,False,success
f_00019117,396476,u_a6911ba5b26c,PREORDER,2026-04-22 11:33:36,83902,True,True,True,False,success
f_00019118,396476,u_dda8a1068fa3,PREORDER,2026-05-07 20:47:17,54677,False,True,True,False,success
f_00019119,396476,u_ae8e729ed718,PREORDER,2026-04-25 06:18:46,81721,False,False,False,False,success
f_00019120,396476,u_df2ba040eab3,PREORDER,2026-04-22 06:41:46,82022,False,False,True,False,success
f_00019121,396476,u_9ab28335a368,PREORDER,2026-05-09 12:12:25,46791,False,False,True,True,success
f_00019122,396476,u_d223e5438dcc,PREORDER,2026-05-02 23:18:56,139050,False,False,True,False,success
f_00019123,396476,u_ead84fc069a8,PREORDER,2026-05-05 17:43:52,128839,False,False,True,False,success
f_00019124,396476,u_cba3157bb850,PREORDER,2026-05-10 22:14:16,62580,True,False,True,False,success
f_00019125,396476,u_40615dd80531,PREORDER,2026-05-10 07:14:00,80670,False,False,True,False,success
f_00019126,396476,u_fd60a05c0a45,PREORDER,2026-05-04 18:53:43,209279,True,False,True,False,success
f_00019127,396476,u_9c9012933b95,PREORDER,2026-05-03 10:39:57,155606,False,False,True,False,success
f_00019128,396476,u_4e35eb57bc1f,PREORDER,2026-04-28 08:15:01,113360,True,False,True,False,success
f_00019129,396476,u_b61ed8df2fa5,PREORDER,2026-05-09 13:57:51,55360,False,False,True,False,success
f_00019130,396476,u_5409ea9a6d2f,PREORDER,2026-04-26 19:07:52,33672,False,False,True,False,success
f_00019131,396476,u_0ab0c8d4c84f,PREORDER,2026-05-06 18:12:02,59647,True,True,True,False,success
f_00019132,396476,u_597f49e2234a,PREORDER,2026-04-29 18:40:26,70534,False,False,True,False,success
f_00019133,396476,u_d4fcb6d3029a,PREORDER,2026-04-26 06:37:01,32515,False,False,True,False,success
f_00019134,396476,u_3db26e9c0cc9,PREORDER,2026-05-05 08:13:22,127465,False,False,True,False,success
f_00019135,396476,u_62d017e8b8a3,PREORDER,2026-04-27 14:57:57,104191,False,False,True,False,success
f_00019136,396476,u_c7b58aaea1f2,PREORDER,2026-05-08 22:02:14,47456,False,False,False,False,success
f_00019137,396476,u_928771acafe4,PREORDER,2026-05-09 13:17:03,56235,True,False,True,False,success
f_00019138,396476,u_e728cbc3407d,PREORDER,2026-05-09 01:33:11,60558,False,False,True,False,success
f_00019139,396476,u_56beeeac6bb5,PREORDER,2026-04-21 15:09:35,129987,False,False,True,False,success
f_00019140,396476,u_1ec2d6217f24,PREORDER,2026-04-26 14:56:04,92870,True,False,True,False,success
f_00019141,396476,u_3c51f3bccbd6,PREORDER,2026-05-03 20:30:57,99677,False,False,True,False,success
f_00019142,396476,u_f726cf1ded29,PREORDER,2026-05-06 17:09:22,64876,False,False,True,False,success
f_00019143,396476,u_5fa51967f6db,PREORDER,2026-04-23 11:56:26,134613,False,False,False,False,success
f_00019144,396476,u_b855eed3566e,PREORDER,2026-05-04 16:15:26,113669,False,True,True,False,success
f_00019145,396476,u_8eeea93bb53a,PREORDER,2026-05-07 01:46:29,69167,False,False,True,True,success
f_00019146,396476,u_eb40fca68dce,PREORDER,2026-04-24 06:35:21,119627,False,True,True,False,success
f_00019147,396476,u_b817db40168b,PREORDER,2026-05-06 21:58:55,102185,False,False,True,False,success
f_00019148,396476,u_c5eab758365e,PREORDER,2026-05-03 16:12:30,176307,True,False,False,False,success
f_00019149,396476,u_70adf42be84c,PREORDER,2026-05-10 21:06:16,67415,False,False,True,False,success
f_00019150,396476,u_aced2736620c,PREORDER,2026-04-29 05:48:41,47282,False,False,False,True,success
f_00019151,396476,u_57be44282fe2,PREORDER,2026-05-09 11:12:24,110465,False,False,True,False,success
f_00019152,396476,u_696680257ea8,PREORDER,2026-04-27 18:40:25,31706,False,False,True,False,success
f_00019153,396476,u_1da6d7811c4c,PREORDER,2026-05-03 13:46:14,24929,False,False,True,False,success
f_00019154,396476,u_7a0dfca2c194,PREORDER,2026-05-07 04:56:17,81025,False,False,True,False,success
f_00019155,396476,u_4d364b56219b,PREORDER,2026-04-29 06:54:23,69182,True,False,True,False,success
f_00019156,396476,u_fd8945cd0c15,PREORDER,2026-04-21 20:09:16,39039,False,True,True,True,success
f_00019157,396476,u_fa9d811dc2a6,PREORDER,2026-04-28 19:28:23,37943,False,False,True,False,success
f_00019158,396476,u_a6ae349398b6,PREORDER,2026-05-04 16:31:49,53756,False,False,True,False,success
f_00019159,396476,u_645e4e539cf7,PREORDER,2026-04-26 07:09:04,60043,False,False,True,False,success
f_00019160,396476,u_2bed816102f9,PREORDER,2026-05-03 00:24:44,82857,False,False,True,True,success
f_00019161,396476,u_55fae37e2e3c,PREORDER,2026-04-23 17:02:03,99746,False,False,True,True,success
f_00019162,396476,u_22769a8e0096,PREORDER,2026-05-06 01:50:56,54962,True,False,True,False,success
f_00019163,396476,u_af1f3bb5da94,PREORDER,2026-05-02 21:32:37,80632,False,False,True,False,success
f_00019164,396476,u_b1f681b6cb00,PREORDER,2026-04-28 04:19:10,65366,False,False,True,False,success
