user_id_hash,nick_name_alias,signature_cnt,total_funding_count,follower_cnt,following_cnt,is_premium_member,active_user,interest_keywords
u_40a31091611f,익명의 서포터 8375,2,3,17,0,False,True,홈리빙·디자인소품
u_dd017e951e26,익명의 서포터 888,5,0,6,7,True,True,스포츠·모빌리티|테크·가전|공연·컬쳐|홈리빙·디자인소품
u_bf05a87a370c,익명의 서포터 8860,3,5,10,7,False,True,푸드|반려동물|테크·가전
u_19116602e651,익명의 서포터 2864,5,2,27,1,True,False,교육·키즈|여행·레저|반려동물|테크·가전
u_348fea767f72,익명의 서포터 7538,2,2,26,7,True,True,테크·가전|패션·잡화·뷰티|여행·레저
u_b7b711a67ea6,익명의 서포터 138,6,0,13,14,False,True,출판
u_815548476468,익명의 서포터 3453,8,5,8,9,False,True,교육·키즈
u_63ca204539e2,익명의 서포터 9520,5,4,26,5,False,True,반려동물
u_250a76780e8e,익명의 서포터 5925,10,4,6,2,False,True,패션·잡화·뷰티|반려동물
u_08ddbe176736,익명의 서포터 3067,4,2,3,5,False,True,여행·레저|스포츠·모빌리티
u_838254059c0a,익명의 서포터 4414,5,2,37,10,False,True,푸드|스포츠·모빌리티|공연·컬쳐
u_fe9546a7d71f,익명의 서포터 5622,2,4,15,1,True,False,테크·가전|스킨케어
u_4d2e5a917728,익명의 서포터 6946,4,0,3,7,False,True,출판|홈리빙·디자인소품|푸드
u_760d810d0a75,익명의 서포터 6100,6,0,5,12,False,True,공연·컬쳐|테크·가전
u_43020d0b2c97,익명의 서포터 4582,4,6,34,0,False,True,출판|테크·가전
u_984f6da39cf3,익명의 서포터 2948,2,1,9,17,False,True,테크·가전
u_7abc43cdc706,익명의 서포터 9436,7,4,0,0,False,True,여행·레저|홈리빙·디자인소품
u_579951c563f3,익명의 서포터 4423,4,1,14,2,False,True,스킨케어|공연·컬쳐|패션·잡화·뷰티
u_60cf263e6e4f,익명의 서포터 9099,6,4,12,8,False,True,공연·컬쳐
u_f43098bab627,익명의 서포터 2390,6,2,15,1,False,True,반려동물|테크·가전|공연·컬쳐
u_7ba90095c3b7,익명의 서포터 160,8,2,12,7,False,True,홈리빙·디자인소품|푸드
u_0e1d381c15d9,익명의 서포터 8186,0,0,8,14,False,True,홈리빙·디자인소품|테크·가전
u_8e920f856ace,익명의 서포터 8471,2,0,21,12,False,True,홈리빙·디자인소품
u_06b77c6ae093,익명의 서포터 7973,7,2,28,1,False,True,푸드|출판
u_a693c604b7f1,익명의 서포터 6528,2,4,12,6,False,True,스포츠·모빌리티|출판|여행·레저|교육·키즈
u_11b59305a1c6,익명의 서포터 2677,11,1,14,4,False,True,패션·잡화·뷰티
u_d3e519b47d64,익명의 서포터 1578,7,0,10,1,False,True,교육·키즈|스포츠·모빌리티|출판|푸드
u_0c7071b09de2,익명의 서포터 5904,3,0,4,3,False,True,테크·가전|출판|스포츠·모빌리티|스킨케어
u_6da3e2880ede,익명의 서포터 9134,8,0,7,9,False,True,푸드
u_56e9d674de20,익명의 서포터 1987,7,2,2,8,False,True,스포츠·모빌리티|반려동물|교육·키즈|테크·가전
u_9391ec8d5f8a,익명의 서포터 9922,3,0,7,8,False,True,출판
u_1ee0c2df32e1,익명의 서포터 2860,8,3,10,5,True,True,공연·컬쳐|스킨케어|여행·레저
u_ec908097eedb,익명의 서포터 5327,5,0,16,13,False,True,스포츠·모빌리티|반려동물
u_246e1153f2b7,익명의 서포터 7988,8,0,4,0,False,True,스킨케어|푸드
u_597f49e2234a,익명의 서포터 1285,5,9,6,5,False,True,테크·가전
u_aeab4e9336b4,익명의 서포터 4695,7,3,6,13,False,True,반려동물|스킨케어
u_0bd9e640e266,익명의 서포터 5528,3,0,7,3,True,True,테크·가전|홈리빙·디자인소품|스킨케어
u_4b4a3f093996,익명의 서포터 1169,7,0,4,10,False,True,반려동물|스킨케어|테크·가전
u_345ece6afd0c,익명의 서포터 2655,6,5,6,6,False,True,패션·잡화·뷰티
u_a51eb5293059,익명의 서포터 5137,9,3,8,2,False,True,출판|공연·컬쳐
u_a23ba15250a7,익명의 서포터 4774,5,2,8,3,False,True,출판
u_8bf25c14e6ad,익명의 서포터 4445,2,1,4,7,False,True,스포츠·모빌리티|스킨케어|테크·가전
u_d6ddcdb2420a,익명의 서포터 7378,4,3,8,6,False,True,테크·가전|출판|여행·레저
u_2625d5effa4c,익명의 서포터 3013,9,8,18,0,False,True,반려동물|홈리빙·디자인소품
u_e6671121e2fa,익명의 서포터 4123,5,1,17,13,True,True,교육·키즈|공연·컬쳐|스포츠·모빌리티
u_8ff6c1b0c816,익명의 서포터 3451,5,2,11,1,False,True,패션·잡화·뷰티
u_78c92b68ac68,익명의 서포터 1046,1,0,4,3,False,True,홈리빙·디자인소품|테크·가전|패션·잡화·뷰티|여행·레저
u_9fb61441e6d0,익명의 서포터 6505,7,5,18,11,True,True,테크·가전|여행·레저|교육·키즈|스킨케어
u_697e4f6c6a6c,익명의 서포터 1703,3,2,11,4,False,False,푸드|패션·잡화·뷰티
u_5c52dbc22dc9,익명의 서포터 2545,6,3,9,2,False,False,스포츠·모빌리티|스킨케어
u_78741b3baaf5,익명의 서포터 5069,3,4,5,9,True,True,패션·잡화·뷰티|테크·가전
u_95515338896e,익명의 서포터 4054,2,0,6,1,False,False,공연·컬쳐
u_cba3157bb850,익명의 서포터 2072,4,5,12,3,False,False,스포츠·모빌리티|푸드
u_198292b2ffa6,익명의 서포터 576,6,8,3,7,True,True,홈리빙·디자인소품|여행·레저|공연·컬쳐|교육·키즈
u_333698d08a08,익명의 서포터 7802,4,0,5,8,False,True,스킨케어|출판|여행·레저
u_52a570a0e561,익명의 서포터 4464,3,3,10,10,False,True,테크·가전|여행·레저
u_fc7b3cc26f55,익명의 서포터 7289,5,3,14,1,False,True,푸드
u_d967d1aadceb,익명의 서포터 9241,4,1,27,0,True,True,홈리빙·디자인소품|여행·레저|공연·컬쳐|푸드
u_8b30671608e2,익명의 서포터 5689,5,1,9,6,False,True,반려동물|여행·레저|스킨케어|스포츠·모빌리티
u_4f6fcd22171e,익명의 서포터 1468,4,8,12,1,False,True,테크·가전|여행·레저|공연·컬쳐
u_344b57c48961,익명의 서포터 4257,6,2,2,4,False,False,테크·가전|스포츠·모빌리티|출판|반려동물
u_e5a12bf69a22,익명의 서포터 173,5,4,5,16,False,False,홈리빙·디자인소품|출판
u_4fb5935079a8,익명의 서포터 8575,4,0,4,3,False,False,교육·키즈
u_138cfac31486,익명의 서포터 4699,7,2,9,0,False,True,홈리빙·디자인소품|반려동물
u_b31b6f9e1201,익명의 서포터 137,4,1,7,6,True,True,테크·가전|여행·레저
u_828ecef16444,익명의 서포터 7053,2,0,3,2,False,True,테크·가전|푸드|스포츠·모빌리티|교육·키즈
u_78376f70833b,익명의 서포터 9782,5,0,31,6,False,True,스포츠·모빌리티
u_b4452bf8da8c,익명의 서포터 6122,4,1,3,1,True,True,공연·컬쳐|교육·키즈|여행·레저
u_9246437fcae2,익명의 서포터 7162,8,2,10,2,False,True,공연·컬쳐|테크·가전|여행·레저
u_0ffba71bf23e,익명의 서포터 6386,6,2,4,2,False,True,반려동물|공연·컬쳐|홈리빙·디자인소품
u_63bde6b4fa6d,익명의 서포터 3615,7,2,16,2,False,True,반려동물
u_7d740d662e3d,익명의 서포터 1298,7,2,23,12,False,False,스포츠·모빌리티
u_958e6e20257a,익명의 서포터 4455,6,6,3,4,False,True,반려동물|공연·컬쳐|여행·레저
u_83dd96b8af7c,익명의 서포터 4405,5,2,11,5,True,True,스포츠·모빌리티|여행·레저
u_c3d429c77adb,익명의 서포터 1122,4,0,2,7,False,True,반려동물|공연·컬쳐
u_09fc1deca744,익명의 서포터 2239,6,3,7,4,True,True,홈리빙·디자인소품
u_dfcdb741351f,익명의 서포터 1809,3,3,11,1,False,True,스포츠·모빌리티
u_a16201ad4218,익명의 서포터 4459,7,5,24,3,False,False,스킨케어|테크·가전|여행·레저
u_32d15739e973,익명의 서포터 5254,8,0,19,20,False,True,여행·레저|테크·가전|공연·컬쳐
u_53c2766ab973,익명의 서포터 8765,12,5,22,14,False,True,교육·키즈|공연·컬쳐|패션·잡화·뷰티
u_9adc6de4463e,익명의 서포터 4411,0,1,16,2,False,True,교육·키즈|공연·컬쳐|홈리빙·디자인소품|출판
u_117958a18243,익명의 서포터 135,5,1,30,4,False,True,홈리빙·디자인소품|푸드
u_81694d525f9d,익명의 서포터 2469,2,2,35,2,False,True,공연·컬쳐|패션·잡화·뷰티
u_61ae650b4a8a,익명의 서포터 8087,4,4,1,1,False,True,교육·키즈
u_c3407e7c5b2a,익명의 서포터 5105,6,1,9,1,False,True,공연·컬쳐|반려동물|테크·가전
u_d47916a83f9a,익명의 서포터 6085,7,1,7,6,True,True,테크·가전
u_47bc499c567b,익명의 서포터 5411,3,1,10,10,False,False,테크·가전|교육·키즈
u_fe91daf357dd,익명의 서포터 2394,8,1,40,0,False,True,패션·잡화·뷰티
u_b7f960553737,익명의 서포터 6430,4,1,27,12,True,True,교육·키즈|출판
u_b45393f81177,익명의 서포터 7703,5,4,18,2,False,True,패션·잡화·뷰티|여행·레저
u_1d38644ea885,익명의 서포터 3149,4,3,5,7,False,True,홈리빙·디자인소품
u_2d9b9ce43196,익명의 서포터 207,5,1,8,4,False,True,스포츠·모빌리티|테크·가전
u_fccedcd00619,익명의 서포터 6305,3,1,14,14,False,True,패션·잡화·뷰티|스포츠·모빌리티
u_441ce99ffebd,익명의 서포터 4050,4,1,13,11,False,True,테크·가전
u_0f8b89609960,익명의 서포터 8539,2,2,8,17,False,True,교육·키즈|스포츠·모빌리티|푸드|홈리빙·디자인소품
u_53aa676b6af0,익명의 서포터 6376,4,3,4,4,False,True,스킨케어|공연·컬쳐|테크·가전
u_d1d38eb67624,익명의 서포터 692,1,1,1,4,False,True,스킨케어|스포츠·모빌리티|출판|홈리빙·디자인소품
u_b42df4cbfade,익명의 서포터 2002,7,3,24,1,False,True,푸드|여행·레저
u_63cd23046ce9,익명의 서포터 4896,4,1,4,4,False,True,스포츠·모빌리티|푸드
u_4d9b62d894fc,익명의 서포터 854,7,2,1,18,False,True,공연·컬쳐|반려동물
u_fdf45aa2bab1,익명의 서포터 7114,6,0,29,4,False,False,스킨케어|공연·컬쳐|패션·잡화·뷰티|여행·레저
u_52b0179868b5,익명의 서포터 4524,9,2,18,6,False,True,출판|교육·키즈|홈리빙·디자인소품
u_0857c0453bb2,익명의 서포터 3983,4,1,10,11,False,True,여행·레저|패션·잡화·뷰티|반려동물
u_04627823c529,익명의 서포터 689,6,3,8,1,False,True,교육·키즈
u_71d0e030040b,익명의 서포터 7787,4,2,23,5,True,True,여행·레저
u_973766f7c486,익명의 서포터 1467,5,3,7,5,True,True,여행·레저|홈리빙·디자인소품|출판
u_80b8bd9eda8c,익명의 서포터 8191,2,1,25,1,True,True,공연·컬쳐|홈리빙·디자인소품
u_f726cf1ded29,익명의 서포터 984,4,7,5,6,False,True,패션·잡화·뷰티|스킨케어|반려동물
u_60a40aa92fdf,익명의 서포터 8788,3,0,20,1,False,True,교육·키즈|반려동물|공연·컬쳐
u_939d68a9e425,익명의 서포터 5190,5,5,6,1,False,True,패션·잡화·뷰티|공연·컬쳐|푸드|스포츠·모빌리티
u_8eeea93bb53a,익명의 서포터 3162,4,0,11,4,True,True,푸드|출판|테크·가전
u_cb377a737ee5,익명의 서포터 2208,4,1,25,7,True,True,교육·키즈|테크·가전|반려동물
u_49ed8f2f0db7,익명의 서포터 9160,5,1,41,1,True,True,스포츠·모빌리티|교육·키즈|푸드|여행·레저
u_d451e6770632,익명의 서포터 8030,5,5,21,25,False,True,스포츠·모빌리티|여행·레저
u_a0eab4ca9398,익명의 서포터 3058,3,1,21,13,False,True,공연·컬쳐|스킨케어
u_d5f8fd09e3e3,익명의 서포터 5304,4,3,9,1,False,False,푸드|출판
u_df373a3b84c9,익명의 서포터 1129,5,1,6,14,False,True,테크·가전|스포츠·모빌리티|여행·레저|홈리빙·디자인소품
u_335e2ef09c64,익명의 서포터 2540,4,0,26,5,True,True,푸드
u_5b7b459cd3a9,익명의 서포터 4315,3,11,8,8,False,False,테크·가전|스포츠·모빌리티
u_28b659820efe,익명의 서포터 7440,8,1,17,1,False,False,푸드|출판
u_dc4a34ac08ee,익명의 서포터 3040,8,2,24,9,False,True,교육·키즈|여행·레저|테크·가전
u_7c029fca5189,익명의 서포터 5255,1,2,11,0,True,True,교육·키즈|스킨케어|반려동물|스포츠·모빌리티
u_bd3ce313e224,익명의 서포터 6349,3,3,10,4,False,True,패션·잡화·뷰티|여행·레저
u_b57eb91ba553,익명의 서포터 9036,6,3,10,9,False,True,공연·컬쳐|여행·레저|푸드
u_b2a9c422e679,익명의 서포터 5286,2,9,3,4,False,False,홈리빙·디자인소품|스킨케어|출판
u_169455407491,익명의 서포터 5277,3,1,15,1,False,True,반려동물
u_e2add242e686,익명의 서포터 1093,5,2,8,1,False,True,패션·잡화·뷰티|홈리빙·디자인소품|여행·레저
u_97032cd7d6ce,익명의 서포터 513,7,0,4,13,False,True,교육·키즈|공연·컬쳐|스킨케어
u_ae8fedfb2e42,익명의 서포터 1754,4,7,13,13,True,True,공연·컬쳐
u_302244c94b4a,익명의 서포터 522,6,3,18,8,False,False,테크·가전|공연·컬쳐|패션·잡화·뷰티
u_1c0dc9413e8f,익명의 서포터 8616,8,0,14,2,False,True,여행·레저|반려동물|테크·가전
u_4e662f13e92e,익명의 서포터 805,5,1,4,17,False,True,여행·레저|스킨케어|스포츠·모빌리티
u_80db0d9bb2aa,익명의 서포터 9928,6,3,4,2,False,True,출판|공연·컬쳐
u_f47d180b10df,익명의 서포터 8052,5,0,19,11,False,True,패션·잡화·뷰티|교육·키즈|스포츠·모빌리티
u_459b28be45b1,익명의 서포터 995,3,6,18,15,False,True,패션·잡화·뷰티|푸드
u_cee9b66e31da,익명의 서포터 6815,7,1,3,2,True,True,출판|여행·레저
u_cf7976a35b7c,익명의 서포터 4356,5,6,15,7,False,True,출판|교육·키즈
u_19829b6ff003,익명의 서포터 1154,4,0,10,9,False,True,푸드|교육·키즈
u_259fa19e5617,익명의 서포터 3538,2,1,10,12,False,True,스포츠·모빌리티|패션·잡화·뷰티
u_b9fd3b36f4c8,익명의 서포터 1659,1,3,18,8,False,True,푸드|패션·잡화·뷰티
u_0685c5bdb5ed,익명의 서포터 6314,0,1,9,5,False,True,공연·컬쳐|여행·레저
u_a517ffbb2c3a,익명의 서포터 8622,7,2,12,12,False,True,공연·컬쳐|스포츠·모빌리티
u_ee973b682ed7,익명의 서포터 9150,2,1,4,15,False,True,스킨케어|공연·컬쳐|홈리빙·디자인소품
u_1928c63b0252,익명의 서포터 9447,5,5,13,3,False,True,푸드|반려동물|패션·잡화·뷰티
u_dddea599a6a7,익명의 서포터 6998,5,2,3,1,False,True,출판|푸드
u_9ad87f80b7c7,익명의 서포터 2734,6,4,6,0,False,True,패션·잡화·뷰티
u_90db1c65b667,익명의 서포터 9011,6,4,23,4,False,True,홈리빙·디자인소품
u_b884095b2939,익명의 서포터 8748,9,1,12,7,False,True,반려동물|여행·레저|출판|홈리빙·디자인소품
u_bd8ceb8c62cf,익명의 서포터 7259,4,6,7,1,False,True,여행·레저
u_f3ce241865f7,익명의 서포터 9013,4,6,17,4,False,True,출판|반려동물
u_bb1e07436664,익명의 서포터 6091,5,1,13,14,False,False,출판
u_1ed56d03d8f7,익명의 서포터 5300,3,6,19,2,False,True,반려동물|테크·가전
u_fedb55496ae5,익명의 서포터 6146,5,4,19,3,False,True,여행·레저|공연·컬쳐|푸드|스킨케어
u_7c5fcbb32bab,익명의 서포터 5899,7,2,9,5,False,False,푸드|스포츠·모빌리티
u_e4be0f65c04b,익명의 서포터 6506,6,9,16,5,False,True,테크·가전|푸드
u_45cf1d876ef9,익명의 서포터 9761,2,2,6,2,False,True,교육·키즈|패션·잡화·뷰티|출판
u_4badbbe54a23,익명의 서포터 4946,2,0,3,0,True,True,교육·키즈|여행·레저|공연·컬쳐
u_9ea8362d6ac2,익명의 서포터 4921,5,2,5,13,False,True,교육·키즈
u_5f40b54d2e1a,익명의 서포터 5160,4,4,12,3,False,True,공연·컬쳐|스포츠·모빌리티
u_2115bc9ede2e,익명의 서포터 9072,8,2,8,6,False,True,교육·키즈|출판
u_d2cc90a6e9f1,익명의 서포터 9115,4,0,10,9,False,True,푸드
u_d28cab4064db,익명의 서포터 2535,5,2,20,14,False,True,여행·레저|스킨케어
u_6e9d448aed20,익명의 서포터 5828,5,0,16,1,False,False,패션·잡화·뷰티|교육·키즈|푸드
u_4bafc18d3fad,익명의 서포터 9539,5,3,44,0,False,True,홈리빙·디자인소품|공연·컬쳐|출판|반려동물
u_5a90f869aaf1,익명의 서포터 4199,0,2,14,7,False,False,공연·컬쳐|스포츠·모빌리티
u_0795b7362575,익명의 서포터 1506,5,8,13,7,False,True,스포츠·모빌리티
u_a800bafa6cae,익명의 서포터 5320,6,1,21,4,True,True,여행·레저|반려동물|공연·컬쳐|패션·잡화·뷰티
u_dae78b60d06c,익명의 서포터 8000,5,6,6,3,True,True,테크·가전|홈리빙·디자인소품
u_1c2a59c663f8,익명의 서포터 9442,3,4,47,4,True,True,여행·레저|패션·잡화·뷰티|스포츠·모빌리티|교육·키즈
u_b15d9819b40e,익명의 서포터 1286,5,1,3,5,False,True,반려동물
u_21d9458fff20,익명의 서포터 5479,6,3,4,5,False,True,교육·키즈
u_711b0e58732f,익명의 서포터 6825,3,1,2,10,False,True,출판|테크·가전
u_e262035d2ba7,익명의 서포터 3715,3,2,10,3,False,True,패션·잡화·뷰티
u_658673763356,익명의 서포터 188,3,3,2,8,False,True,스킨케어|여행·레저
u_03e4cf2f3dd7,익명의 서포터 887,7,3,0,1,True,True,스킨케어|반려동물
u_6c80f4fa9937,익명의 서포터 675,3,4,17,6,True,True,스포츠·모빌리티|여행·레저
u_7d7f4de81b42,익명의 서포터 5355,6,1,25,10,False,True,출판|여행·레저|홈리빙·디자인소품
u_653848369b48,익명의 서포터 828,4,0,16,6,False,True,푸드|공연·컬쳐|홈리빙·디자인소품
u_ce812a08041f,익명의 서포터 6437,3,1,4,7,False,True,스킨케어
u_cfbdc935a43a,익명의 서포터 1476,2,6,13,5,False,True,테크·가전|스킨케어|여행·레저
u_c89dc421b200,익명의 서포터 6461,5,8,21,1,False,False,공연·컬쳐|테크·가전|출판
u_1ece0d8e9163,익명의 서포터 5508,6,0,2,2,False,True,홈리빙·디자인소품|공연·컬쳐
u_b2c53f862137,익명의 서포터 7797,6,0,34,30,True,True,패션·잡화·뷰티
u_c904c3e68aeb,익명의 서포터 4302,2,1,3,2,False,False,여행·레저|교육·키즈|푸드|반려동물
u_e20c4c145b0e,익명의 서포터 7119,9,4,18,5,False,False,패션·잡화·뷰티|테크·가전|여행·레저
u_9686289b27f0,익명의 서포터 9164,6,2,7,1,False,True,홈리빙·디자인소품|공연·컬쳐|푸드
u_7949cdb96895,익명의 서포터 7994,8,0,11,8,False,True,공연·컬쳐
u_891451cd8f8f,익명의 서포터 9361,5,1,10,4,False,False,반려동물
u_8e22e0a15372,익명의 서포터 9195,5,5,0,4,False,True,공연·컬쳐
u_6665fe2b3fde,익명의 서포터 8590,8,1,13,5,False,True,여행·레저
u_9b640688be0f,익명의 서포터 3971,6,0,3,0,True,False,공연·컬쳐
u_0ec2ab5bf7e4,익명의 서포터 7047,3,2,8,4,True,True,패션·잡화·뷰티|출판
u_2734298820f4,익명의 서포터 9438,4,4,5,2,False,True,출판
u_850e8179dc78,익명의 서포터 6777,5,3,5,5,False,True,패션·잡화·뷰티|홈리빙·디자인소품
u_8ea31f6ba0a3,익명의 서포터 5255,2,2,7,2,False,False,반려동물|출판|스킨케어|공연·컬쳐
u_ba3da143688a,익명의 서포터 9731,3,3,9,5,False,True,출판
u_2e7f6e1dad6a,익명의 서포터 397,5,5,4,0,False,True,스킨케어
u_75fe1f6eae61,익명의 서포터 5730,5,3,7,15,True,True,스포츠·모빌리티|홈리빙·디자인소품
u_64ee39c08e5f,익명의 서포터 2390,2,1,9,3,False,True,여행·레저|테크·가전
u_746cf94e9d9d,익명의 서포터 3826,4,2,26,10,False,True,테크·가전|교육·키즈
u_b61ba77f0eb8,익명의 서포터 2556,7,3,8,2,True,True,공연·컬쳐|반려동물
u_20909e14ed92,익명의 서포터 3983,3,11,6,1,False,False,패션·잡화·뷰티|홈리빙·디자인소품|교육·키즈
u_3425cc4a672e,익명의 서포터 2420,5,2,33,3,False,True,여행·레저
u_4bb319222985,익명의 서포터 5000,3,0,23,3,False,True,스포츠·모빌리티|교육·키즈|반려동물|패션·잡화·뷰티
u_53598b83d1e5,익명의 서포터 7720,2,2,7,7,False,True,테크·가전
u_22a088d51bfa,익명의 서포터 3425,5,0,3,4,False,True,교육·키즈|반려동물
u_8e762cf6d201,익명의 서포터 8992,5,3,2,3,True,True,푸드|공연·컬쳐|스킨케어|스포츠·모빌리티
u_a7ef305bbec5,익명의 서포터 6171,7,5,7,1,False,True,테크·가전|스킨케어|홈리빙·디자인소품|교육·키즈
u_db7ab8e4c911,익명의 서포터 4186,3,4,4,1,False,True,여행·레저|푸드|교육·키즈
u_e154ba48d6e6,익명의 서포터 3289,2,4,3,1,False,True,홈리빙·디자인소품|교육·키즈|출판
u_a773cd1040fb,익명의 서포터 4445,6,4,6,10,False,True,여행·레저
u_658469381d0e,익명의 서포터 1092,4,1,27,2,False,True,교육·키즈|푸드|패션·잡화·뷰티
u_b6aa5826c36f,익명의 서포터 5902,3,2,11,4,True,True,반려동물|스포츠·모빌리티
u_835d7bc627d0,익명의 서포터 313,5,9,5,6,False,True,패션·잡화·뷰티
u_ea28f8392af7,익명의 서포터 6333,5,3,12,1,False,False,스포츠·모빌리티
u_ec59022d3508,익명의 서포터 5169,6,4,5,11,False,True,공연·컬쳐|테크·가전|여행·레저|패션·잡화·뷰티
u_3c2d2ab3d92a,익명의 서포터 1443,6,2,10,4,False,True,테크·가전|스킨케어|여행·레저
u_1c9255236488,익명의 서포터 8203,8,0,18,1,False,True,홈리빙·디자인소품|스포츠·모빌리티
u_a1431576da4e,익명의 서포터 353,5,2,16,14,True,True,테크·가전|여행·레저
u_4bedaa46c236,익명의 서포터 4054,6,2,4,3,False,True,교육·키즈
u_f1d56c70d2ba,익명의 서포터 8028,6,2,3,10,True,True,푸드|스포츠·모빌리티|출판
u_c1d0c1702c67,익명의 서포터 5682,2,2,1,1,False,True,반려동물|홈리빙·디자인소품|교육·키즈
u_1fffacccebf9,익명의 서포터 5823,4,0,30,4,False,True,스킨케어|출판
u_6f425798f52a,익명의 서포터 3870,6,4,26,3,False,True,스킨케어|스포츠·모빌리티
u_35d47cfcc404,익명의 서포터 4222,2,0,4,8,False,True,푸드|스포츠·모빌리티|교육·키즈
u_6fe7b0f342bc,익명의 서포터 483,4,1,6,9,True,True,반려동물
u_84b566978d96,익명의 서포터 3696,7,3,9,12,False,True,푸드|스포츠·모빌리티
u_77919e5345e7,익명의 서포터 6437,9,0,11,9,False,True,홈리빙·디자인소품|반려동물
u_613d94d31781,익명의 서포터 2249,6,2,25,1,False,False,스킨케어
u_f5e5694981b7,익명의 서포터 6838,3,1,5,3,True,True,패션·잡화·뷰티|테크·가전|여행·레저|스포츠·모빌리티
u_058cda78c919,익명의 서포터 9387,9,4,9,7,False,True,공연·컬쳐
u_e7e6e401a154,익명의 서포터 6988,5,3,34,6,False,True,홈리빙·디자인소품
u_1efdf6aab8ff,익명의 서포터 5396,10,7,19,3,False,True,스포츠·모빌리티|스킨케어
u_4638799937bf,익명의 서포터 8884,4,3,18,9,False,True,테크·가전
u_907a1b4ab08e,익명의 서포터 2271,7,0,15,0,False,True,홈리빙·디자인소품|스포츠·모빌리티
u_5a89d053ee09,익명의 서포터 3315,7,6,41,1,False,True,여행·레저|푸드
u_42b88760ae5e,익명의 서포터 2216,5,1,3,12,False,True,홈리빙·디자인소품|출판|여행·레저
u_aa59c3ea5e0b,익명의 서포터 2379,6,3,9,3,True,True,반려동물
u_ebbda82e1921,익명의 서포터 2590,6,1,7,22,False,True,스킨케어|여행·레저
u_2345b513f56f,익명의 서포터 1112,4,6,16,17,False,True,출판
u_75a1caa1d096,익명의 서포터 8733,3,5,6,3,True,True,푸드
u_0b6a7ba30473,익명의 서포터 2385,2,3,33,2,False,True,패션·잡화·뷰티|공연·컬쳐|반려동물
u_bce659c1dca0,익명의 서포터 4971,4,0,3,14,False,True,교육·키즈|반려동물|테크·가전|여행·레저
u_3a26cb16812d,익명의 서포터 2490,9,4,16,2,False,True,테크·가전|스포츠·모빌리티
u_fe0c22c3f818,익명의 서포터 430,5,2,5,10,False,True,공연·컬쳐|패션·잡화·뷰티|홈리빙·디자인소품|여행·레저
u_cd5fb9d3cfd1,익명의 서포터 4373,5,2,2,1,True,True,여행·레저
u_af08535cbccd,익명의 서포터 3784,10,4,15,0,False,True,여행·레저|스킨케어
u_3e0684edbe53,익명의 서포터 3805,6,2,7,12,True,True,여행·레저
u_c9a382151e0e,익명의 서포터 7809,4,2,24,9,True,True,공연·컬쳐|교육·키즈|반려동물|패션·잡화·뷰티
u_bbe54e15757c,익명의 서포터 9908,6,0,18,10,False,False,홈리빙·디자인소품|여행·레저
u_b26a55439836,익명의 서포터 8052,4,0,11,1,False,True,테크·가전|출판|홈리빙·디자인소품|반려동물
u_d6029f78c622,익명의 서포터 2254,1,0,11,4,False,False,테크·가전
u_be2da9be8d03,익명의 서포터 529,3,2,13,10,False,True,홈리빙·디자인소품|스포츠·모빌리티|스킨케어
u_922358d8f07c,익명의 서포터 246,6,1,17,4,False,True,반려동물
u_337d47343447,익명의 서포터 6768,3,5,25,3,False,True,스포츠·모빌리티
u_7034d574cd34,익명의 서포터 3324,6,1,7,13,False,True,공연·컬쳐
u_e996d9de6bf9,익명의 서포터 1084,6,0,0,5,False,True,공연·컬쳐
u_89a69eaf52c5,익명의 서포터 5324,6,2,8,1,False,False,홈리빙·디자인소품|푸드|스킨케어
u_9ab1aadeb1d5,익명의 서포터 686,8,1,16,6,False,True,테크·가전|공연·컬쳐|반려동물|여행·레저
u_fad810e3a3d3,익명의 서포터 5127,8,0,6,8,False,True,여행·레저|반려동물
u_03973b56b7a8,익명의 서포터 9371,5,2,11,6,True,False,반려동물
u_777c6f4018b5,익명의 서포터 8606,3,0,11,3,False,True,여행·레저|푸드
u_237f4a224f34,익명의 서포터 8531,6,6,14,12,True,True,스킨케어|교육·키즈
u_2ea4d5f9f6d3,익명의 서포터 7486,4,0,8,6,False,True,패션·잡화·뷰티|푸드
u_10dcd86a3416,익명의 서포터 4026,2,3,13,7,False,True,교육·키즈
u_f9d880923398,익명의 서포터 8813,2,2,27,0,False,True,푸드
u_86a6d7d63d41,익명의 서포터 6348,5,2,3,11,False,True,반려동물|교육·키즈|여행·레저
u_aca61c51408c,익명의 서포터 808,4,4,17,5,False,False,푸드
u_4338d31a5e78,익명의 서포터 4771,6,0,5,18,False,True,공연·컬쳐
u_08316265e7e4,익명의 서포터 4685,3,2,8,17,False,True,테크·가전|반려동물|스포츠·모빌리티
u_57cfab5c8181,익명의 서포터 6922,4,1,12,14,False,True,테크·가전|홈리빙·디자인소품
u_8c261f9462b2,익명의 서포터 894,1,5,5,4,False,True,스포츠·모빌리티|스킨케어
u_dcd84900936c,익명의 서포터 7401,2,3,12,4,False,False,푸드|홈리빙·디자인소품|테크·가전
u_6f6865029005,익명의 서포터 8203,4,1,10,6,False,True,패션·잡화·뷰티
u_efd36a8ee60e,익명의 서포터 9592,3,3,20,1,False,True,패션·잡화·뷰티|공연·컬쳐
u_483f1e944fb8,익명의 서포터 5300,1,1,5,1,False,True,푸드|홈리빙·디자인소품|반려동물|여행·레저
