date,campaign_id,category_name,product_type,detail_views,wish_adds,funding_count,comment_count,backed_amount,funding_amount_dod,participation_dod,signature_dod,comment_dod,wish_dod,total_funding_amount,participation_cnt,signature_cnt,comment_cnt,wish_cnt,detail_view_cnt,achievement_rate,daily_conversion_rate,cumulative_conversion_rate,title,maker_name,remaining_day,target_amount
2026-04-15,397169,테크·가전,REWARD,379,10,3,2,497941,491262,3,2,2,10,4144169,105,28,11,114,4250,41.441689999999994,0.0079155672823219,0.024705882352941175,"보이지 않는 바람의 차이, 공간까지 시원한 미니 선풍기",주식회사 사북상회,-1,10000000.0
2026-04-16,397169,테크·가전,REWARD,409,8,14,2,429490,423729,15,2,2,8,4567898,120,30,13,122,4659,45.67898,0.03667481662591687,0.025756600128783,"보이지 않는 바람의 차이, 공간까지 시원한 미니 선풍기",주식회사 사북상회,-1,10000000.0
2026-04-17,397169,테크·가전,REWARD,423,11,8,2,359780,354954,9,3,2,11,4922852,129,33,15,133,5082,49.228519999999996,0.02127659574468085,0.02538370720188902,"보이지 않는 바람의 차이, 공간까지 시원한 미니 선풍기",주식회사 사북상회,-1,10000000.0
2026-04-18,397169,테크·가전,REWARD,298,9,9,3,542750,535470,10,2,3,9,5458322,139,35,18,142,5380,54.58322,0.03355704697986577,0.0258364312267658,"보이지 않는 바람의 차이, 공간까지 시원한 미니 선풍기",주식회사 사북상회,-1,10000000.0
2026-04-19,397169,테크·가전,REWARD,384,10,9,3,312887,308690,10,2,3,10,5767012,149,37,21,152,5764,57.670120000000004,0.026041666666666668,0.025850104094378903,"보이지 않는 바람의 차이, 공간까지 시원한 미니 선풍기",주식회사 사북상회,-1,10000000.0
2026-04-20,397169,테크·가전,REWARD,491,13,10,1,495814,489163,11,3,1,13,6256175,160,40,22,165,6255,62.56175,0.02240325865580448,0.025579536370903277,"보이지 않는 바람의 차이, 공간까지 시원한 미니 선풍기",주식회사 사북상회,-1,10000000.0
2026-04-21,397169,테크·가전,REWARD,382,12,8,0,481179,474725,9,3,0,12,6730900,169,43,22,177,6637,67.309,0.02356020942408377,0.025463311737230678,"보이지 않는 바람의 차이, 공간까지 시원한 미니 선풍기",주식회사 사북상회,-1,10000000.0
2026-04-22,397169,테크·가전,REWARD,390,11,8,2,319838,315548,9,3,2,11,7046448,178,46,24,188,7027,70.46448,0.023076923076923078,0.02533086665717945,"보이지 않는 바람의 차이, 공간까지 시원한 미니 선풍기",주식회사 사북상회,-1,10000000.0
2026-04-23,397169,테크·가전,REWARD,545,12,9,0,412189,406660,10,3,0,12,7453108,188,49,24,200,7572,74.53108,0.01834862385321101,0.024828314844162706,"보이지 않는 바람의 차이, 공간까지 시원한 미니 선풍기",주식회사 사북상회,-1,10000000.0
2026-04-24,397169,테크·가전,REWARD,431,9,13,2,452203,446137,14,2,2,9,7899245,202,51,26,209,8003,78.99245,0.03248259860788863,0.025240534799450206,"보이지 않는 바람의 차이, 공간까지 시원한 미니 선풍기",주식회사 사북상회,-1,10000000.0
2026-04-25,397169,테크·가전,REWARD,558,4,10,1,478543,472124,11,1,1,4,8371369,213,52,27,213,8561,83.71369,0.01971326164874552,0.024880270996378927,"보이지 않는 바람의 차이, 공간까지 시원한 미니 선풍기",주식회사 사북상회,-1,10000000.0
2026-04-26,397169,테크·가전,REWARD,434,12,10,1,476091,469705,11,3,1,12,8841074,224,55,28,225,8995,88.41074,0.02534562211981567,0.024902723735408562,"보이지 않는 바람의 차이, 공간까지 시원한 미니 선풍기",주식회사 사북상회,-1,10000000.0
2026-04-27,397169,테크·가전,REWARD,456,11,8,2,356695,351910,9,3,2,11,9192984,233,58,30,236,9451,91.92984,0.019736842105263157,0.024653475822664268,"보이지 않는 바람의 차이, 공간까지 시원한 미니 선풍기",주식회사 사북상회,-1,10000000.0
2026-04-28,397169,테크·가전,REWARD,575,10,10,2,422896,417223,11,2,2,10,9610207,244,60,32,246,10026,96.10207,0.019130434782608695,0.02433672451625773,"보이지 않는 바람의 차이, 공간까지 시원한 미니 선풍기",주식회사 사북상회,-1,10000000.0
2026-04-29,397169,테크·가전,REWARD,508,10,12,1,483111,476631,13,2,1,10,10086838,257,62,33,256,10534,100.86838,0.025590551181102362,0.024397190051262577,"보이지 않는 바람의 차이, 공간까지 시원한 미니 선풍기",주식회사 사북상회,-1,10000000.0
2026-04-30,397169,테크·가전,REWARD,541,7,11,3,469515,463217,12,2,3,7,10550055,269,64,36,263,11075,105.50055,0.022181146025878003,0.024288939051918736,"보이지 않는 바람의 차이, 공간까지 시원한 미니 선풍기",주식회사 사북상회,-1,10000000.0
2026-05-01,397169,테크·가전,REWARD,635,9,11,2,398993,393641,12,2,2,9,10943696,281,66,38,272,11710,109.43696,0.01889763779527559,0.02399658411614005,"보이지 않는 바람의 차이, 공간까지 시원한 미니 선풍기",주식회사 사북상회,-1,10000000.0
2026-05-02,397169,테크·가전,REWARD,384,16,13,2,442096,436166,14,4,2,16,11379862,295,70,40,288,12094,113.79862,0.036458333333333336,0.024392260625103357,"보이지 않는 바람의 차이, 공간까지 시원한 미니 선풍기",주식회사 사북상회,-1,10000000.0
2026-05-03,397169,테크·가전,REWARD,491,13,14,1,455257,449150,15,3,1,13,11829012,310,73,41,301,12585,118.29012000000002,0.03054989816700611,0.02463249900675407,"보이지 않는 바람의 차이, 공간까지 시원한 미니 선풍기",주식회사 사북상회,-1,10000000.0
2026-05-04,397169,테크·가전,REWARD,469,9,10,2,442208,436276,11,2,2,9,12265288,321,75,43,310,13054,122.65288000000001,0.023454157782515993,0.02459016393442623,"보이지 않는 바람의 차이, 공간까지 시원한 미니 선풍기",주식회사 사북상회,-1,10000000.0
2026-05-05,397169,테크·가전,REWARD,525,14,15,4,543217,535931,16,4,4,14,12801219,337,79,47,324,13579,128.01219,0.030476190476190476,0.02481773326459975,"보이지 않는 바람의 차이, 공간까지 시원한 미니 선풍기",주식회사 사북상회,-1,10000000.0
2026-05-06,397169,테크·가전,REWARD,511,16,12,1,574446,566741,13,4,1,16,13367960,350,83,48,340,14090,133.67960000000002,0.025440313111545987,0.0248403122782115,"보이지 않는 바람의 차이, 공간까지 시원한 미니 선풍기",주식회사 사북상회,-1,10000000.0
2026-05-07,397169,테크·가전,REWARD,764,13,16,2,503744,496987,17,3,2,13,13864947,367,86,50,353,14854,138.64947,0.02225130890052356,0.024707149589336206,"보이지 않는 바람의 차이, 공간까지 시원한 미니 선풍기",주식회사 사북상회,-1,10000000.0
2026-05-08,397169,테크·가전,REWARD,579,12,22,2,622084,613740,24,3,2,12,14478687,391,89,52,365,15433,144.78687,0.04145077720207254,0.02533532041728763,"보이지 않는 바람의 차이, 공간까지 시원한 미니 선풍기",주식회사 사북상회,-1,10000000.0
2026-05-09,397169,테크·가전,REWARD,953,27,17,1,1035198,1021313,15,9,1,27,15500000,406,98,53,392,16386,155.0,0.015739769150052464,0.02477724887098743,"보이지 않는 바람의 차이, 공간까지 시원한 미니 선풍기",주식회사 사북상회,-1,10000000.0
2026-04-10,395945,테크·가전,PREORDER,1112,78,21,2,996425,1011816,22,4,2,78,1011816,22,4,2,78,1112,20.23632,0.019784172661870502,0.019784172661870502,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 데일리",스튜디오 그린웨이,-9,5000000.0
2026-04-11,395945,테크·가전,PREORDER,748,48,16,1,782370,794455,17,3,1,48,1806271,39,7,3,126,1860,36.125420000000005,0.022727272727272728,0.020967741935483872,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 데일리",스튜디오 그린웨이,-9,5000000.0
2026-04-12,395945,테크·가전,PREORDER,551,54,11,0,603838,613165,12,3,0,54,2419436,51,10,3,180,2411,48.38872,0.021778584392014518,0.021153048527581916,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 데일리",스튜디오 그린웨이,-9,5000000.0
2026-04-13,395945,테크·가전,PREORDER,631,58,11,1,635808,645629,12,3,1,58,3065065,63,13,4,238,3042,61.301300000000005,0.01901743264659271,0.020710059171597635,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 데일리",스튜디오 그린웨이,-9,5000000.0
2026-04-14,395945,테크·가전,PREORDER,466,37,11,1,596232,605442,12,2,1,37,3670507,75,15,5,275,3508,73.41014,0.02575107296137339,0.021379703534777653,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 데일리",스튜디오 그린웨이,-9,5000000.0
2026-04-15,395945,테크·가전,PREORDER,643,30,11,0,457980,465054,12,2,0,30,4135561,87,17,5,305,4151,82.71122,0.01866251944012442,0.020958805107203084,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 데일리",스튜디오 그린웨이,-9,5000000.0
2026-04-16,395945,테크·가전,PREORDER,693,22,9,1,464627,471804,10,1,1,22,4607365,97,18,6,327,4844,92.1473,0.01443001443001443,0.020024772914946327,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 데일리",스튜디오 그린웨이,-9,5000000.0
2026-04-17,395945,테크·가전,PREORDER,547,24,6,0,508929,516790,6,1,0,24,5124155,103,19,6,351,5391,102.48310000000001,0.010968921389396709,0.01910591726952328,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 데일리",스튜디오 그린웨이,-9,5000000.0
2026-04-18,395945,테크·가전,PREORDER,512,37,7,0,483967,491443,7,2,0,37,5615598,110,21,6,388,5903,112.31196000000001,0.013671875,0.018634592580044046,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 데일리",스튜디오 그린웨이,-9,5000000.0
2026-04-19,395945,테크·가전,PREORDER,445,34,9,1,505074,512876,10,2,1,34,6128474,120,23,7,422,6348,122.56948000000001,0.02247191011235955,0.01890359168241966,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 데일리",스튜디오 그린웨이,-9,5000000.0
2026-04-20,395945,테크·가전,PREORDER,373,42,6,0,475865,483215,6,2,0,42,6611689,126,25,7,464,6721,132.23378,0.0160857908847185,0.01874721023657194,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 데일리",스튜디오 그린웨이,-9,5000000.0
2026-04-21,395945,테크·가전,PREORDER,539,31,8,1,518294,526300,9,2,1,31,7137989,135,27,8,495,7260,142.75978,0.016697588126159554,0.01859504132231405,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 데일리",스튜디오 그린웨이,-9,5000000.0
2026-04-22,395945,테크·가전,PREORDER,428,25,8,2,508042,515890,9,1,2,25,7653879,144,28,10,520,7688,153.07758,0.02102803738317757,0.018730489073881373,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 데일리",스튜디오 그린웨이,-9,5000000.0
2026-04-23,395945,테크·가전,PREORDER,565,43,11,1,597137,606361,12,2,1,43,8260240,156,30,11,563,8253,165.2048,0.021238938053097345,0.018902217375499818,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 데일리",스튜디오 그린웨이,-9,5000000.0
2026-04-24,395945,테크·가전,PREORDER,450,31,12,0,431140,437800,13,2,0,31,8698040,169,32,11,594,8703,173.9608,0.028888888888888888,0.019418591290359645,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 데일리",스튜디오 그린웨이,-9,5000000.0
2026-04-25,395945,테크·가전,PREORDER,601,35,11,0,436446,443188,12,2,0,35,9141228,181,34,11,629,9304,182.82456,0.019966722129783693,0.019453998280309543,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 데일리",스튜디오 그린웨이,-9,5000000.0
2026-04-26,395945,테크·가전,PREORDER,608,29,12,1,425000,431565,13,2,1,29,9572793,194,36,12,658,9912,191.45586,0.02138157894736842,0.01957223567393059,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 데일리",스튜디오 그린웨이,-9,5000000.0
2026-04-27,395945,테크·가전,PREORDER,613,42,11,1,401483,407685,12,2,1,42,9980478,206,38,13,700,10525,199.60956000000002,0.01957585644371941,0.019572446555819478,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 데일리",스튜디오 그린웨이,-9,5000000.0
2026-04-28,395945,테크·가전,PREORDER,841,62,15,1,549194,557677,16,3,1,62,10538155,222,41,14,762,11366,210.7631,0.019024970273483946,0.01953193735702974,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 데일리",스튜디오 그린웨이,-9,5000000.0
2026-04-29,395945,테크·가전,PREORDER,662,51,16,1,651425,661487,17,3,1,51,11199642,239,44,15,813,12028,223.99284,0.0256797583081571,0.01987030262720319,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 데일리",스튜디오 그린웨이,-9,5000000.0
2026-04-30,395945,테크·가전,PREORDER,977,51,16,3,903799,917760,17,3,3,51,12117402,256,47,18,864,13005,242.34804,0.017400204708290685,0.019684736639753942,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 데일리",스튜디오 그린웨이,-9,5000000.0
2026-05-01,395945,테크·가전,PREORDER,1137,50,15,1,869174,882598,13,1,1,50,13000000,269,48,19,914,14142,260.0,0.011433597185576077,0.01902135482958563,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 데일리",스튜디오 그린웨이,-9,5000000.0
2026-04-10,395595,테크·가전,PREORDER,13997,1265,304,35,9777924,9881619,294,79,35,1265,9881619,294,79,35,1265,13997,98.81619,0.02100450096449239,0.02100450096449239,물끓임 필요 없는 셀프히팅 클린 머신,브랜드 그린웨이,-9,10000000.0
2026-04-11,395595,테크·가전,PREORDER,10363,927,174,34,8365700,8454418,168,58,34,927,18336037,462,137,69,2192,24360,183.36037000000002,0.016211521760108077,0.01896551724137931,물끓임 필요 없는 셀프히팅 클린 머신,브랜드 그린웨이,-9,10000000.0
2026-04-12,395595,테크·가전,PREORDER,11936,1221,125,29,6590898,6660794,121,76,29,1221,24996831,583,213,98,3413,36296,249.96831,0.01013739946380697,0.016062376019396078,물끓임 필요 없는 셀프히팅 클린 머신,브랜드 그린웨이,-9,10000000.0
2026-04-13,395595,테크·가전,PREORDER,12171,1196,114,18,7013951,7088334,110,74,18,1196,32085165,693,287,116,4609,48467,320.85165,0.009037876920548846,0.014298388594301277,물끓임 필요 없는 셀프히팅 클린 머신,브랜드 그린웨이,-9,10000000.0
2026-04-14,395595,테크·가전,PREORDER,9171,785,117,7,6715724,6786944,113,49,7,785,38872109,806,336,123,5394,57638,388.72109,0.01232144804274343,0.013983830112078837,물끓임 필요 없는 셀프히팅 클린 머신,브랜드 그린웨이,-9,10000000.0
2026-04-15,395595,테크·가전,PREORDER,7693,424,141,18,4399345,4446000,136,26,18,424,43318109,942,362,141,5818,65331,433.18109,0.017678408943195112,0.01441888230702117,물끓임 필요 없는 셀프히팅 클린 머신,브랜드 그린웨이,-9,10000000.0
2026-04-16,395595,테크·가전,PREORDER,10149,854,114,14,5181274,5236221,110,53,14,854,48554330,1052,415,155,6672,75480,485.5433,0.010838506256774067,0.01393746687864335,물끓임 필요 없는 셀프히팅 클린 머신,브랜드 그린웨이,-9,10000000.0
2026-04-17,395595,테크·가전,PREORDER,8769,619,134,18,5039973,5093422,130,39,18,619,53647752,1182,454,173,7291,84249,536.47752,0.014824951533812294,0.014029840116796638,물끓임 필요 없는 셀프히팅 클린 머신,브랜드 그린웨이,-9,10000000.0
2026-04-18,395595,테크·가전,PREORDER,10549,679,140,16,5632861,5692597,136,42,16,679,59340349,1318,496,189,7970,94798,593.40349,0.012892217271779315,0.013903246903943121,물끓임 필요 없는 셀프히팅 클린 머신,브랜드 그린웨이,-9,10000000.0
2026-04-19,395595,테크·가전,PREORDER,7819,447,118,9,4544930,4593129,114,28,9,447,63933478,1432,524,198,8417,102617,639.33478,0.014579869548535618,0.01395480281045051,물끓임 필요 없는 셀프히팅 클린 머신,브랜드 그린웨이,-9,10000000.0
2026-04-20,395595,테크·가전,PREORDER,8320,619,107,15,3875378,3916476,104,39,15,619,67849954,1536,563,213,9036,110937,678.49954,0.0125,0.013845696205954732,물끓임 필요 없는 셀프히팅 클린 머신,브랜드 그린웨이,-9,10000000.0
2026-04-21,395595,테크·가전,PREORDER,8548,621,87,5,3807903,3848286,84,39,5,621,71698240,1620,602,218,9657,119485,716.9824,0.009826860084230228,0.013558187220153157,물끓임 필요 없는 셀프히팅 클린 머신,브랜드 그린웨이,-9,10000000.0
2026-04-22,395595,테크·가전,PREORDER,8254,717,118,22,5985947,6049428,114,45,22,717,77747668,1734,647,240,10374,127739,777.47668,0.013811485340440998,0.013574554364759392,물끓임 필요 없는 셀프히팅 클린 머신,브랜드 그린웨이,-9,10000000.0
2026-04-23,395595,테크·가전,PREORDER,9509,885,112,15,6157688,6222990,108,55,15,885,83970658,1842,702,255,11259,137248,839.70658,0.011357661163108634,0.013420960596875729,물끓임 필요 없는 셀프히팅 클린 머신,브랜드 그린웨이,-9,10000000.0
2026-04-24,395595,테크·가전,PREORDER,8642,758,133,13,4960199,5012802,129,47,13,758,88983460,1971,749,268,12017,145890,889.8346,0.014927100208285119,0.0135101789019124,물끓임 필요 없는 셀프히팅 클린 머신,브랜드 그린웨이,-9,10000000.0
2026-04-25,395595,테크·가전,PREORDER,6794,669,105,14,5791282,5852698,102,42,14,669,94836158,2073,791,282,12686,152684,948.3615800000001,0.015013246982631734,0.0135770611196982,물끓임 필요 없는 셀프히팅 클린 머신,브랜드 그린웨이,-9,10000000.0
2026-04-26,395595,테크·가전,PREORDER,7480,989,72,18,5984120,6047582,70,62,18,989,100883740,2143,853,300,13675,160164,1008.8374,0.009358288770053475,0.01338003546364976,물끓임 필요 없는 셀프히팅 클린 머신,브랜드 그린웨이,-9,10000000.0
2026-04-27,395595,테크·가전,PREORDER,10227,976,117,23,5023182,5076453,113,61,23,976,105960193,2256,914,323,14651,170391,1059.60193,0.011049183533783122,0.013240135922671972,물끓임 필요 없는 셀프히팅 클린 머신,브랜드 그린웨이,-9,10000000.0
2026-04-28,395595,테크·가전,PREORDER,9085,1221,135,23,6494865,6563743,131,76,23,1221,112523936,2387,990,346,15872,179476,1125.23936,0.01441937259218492,0.013299828389311106,물끓임 필요 없는 셀프히팅 클린 머신,브랜드 그린웨이,-9,10000000.0
2026-04-29,395595,테크·가전,PREORDER,12383,578,156,20,7742968,7825082,151,36,20,578,120349018,2538,1026,366,16450,191859,1203.49018,0.012194137123475732,0.013228464653730083,물끓임 필요 없는 셀프히팅 클린 머신,브랜드 그린웨이,-9,10000000.0
2026-04-30,395595,테크·가전,PREORDER,11507,1399,134,20,6031976,6095945,130,87,20,1399,126444963,2668,1113,386,17849,203366,1264.44963,0.01129747110454506,0.013119203800045238,물끓임 필요 없는 셀프히팅 클린 머신,브랜드 그린웨이,-9,10000000.0
2026-05-01,395595,테크·가전,PREORDER,13507,1395,264,29,7871558,7955037,256,85,29,1395,134400000,2924,1198,415,19244,216873,1344.0,0.01895313541126823,0.013482545083989246,물끓임 필요 없는 셀프히팅 클린 머신,브랜드 그린웨이,-9,10000000.0
2026-04-11,398206,푸드,PREORDER,1129,18,21,2,687821,696504,22,5,2,18,696504,22,5,2,18,1129,6.96504,0.01948627103631532,0.01948627103631532,정선 사북의 특별한 이야기를 담은 에센셜 베이커리,스튜디오 유열,-15,10000000.0
2026-04-12,398206,푸드,PREORDER,1065,21,15,0,524408,531028,16,6,0,21,1227532,38,11,2,39,2194,12.27532,0.015023474178403756,0.01731996353691887,정선 사북의 특별한 이야기를 담은 에센셜 베이커리,스튜디오 유열,-15,10000000.0
2026-04-13,398206,푸드,PREORDER,862,17,9,2,511018,517469,9,5,2,17,1745001,47,16,4,56,3056,17.45001,0.010440835266821345,0.015379581151832461,정선 사북의 특별한 이야기를 담은 에센셜 베이커리,스튜디오 유열,-15,10000000.0
2026-04-14,398206,푸드,PREORDER,932,10,11,3,527483,534142,11,3,3,10,2279143,58,19,7,66,3988,22.79143,0.011802575107296138,0.014543630892678034,정선 사북의 특별한 이야기를 담은 에센셜 베이커리,스튜디오 유열,-15,10000000.0
2026-04-15,398206,푸드,PREORDER,817,11,11,1,486202,492340,11,3,1,11,2771483,69,22,8,77,4805,27.714830000000003,0.01346389228886169,0.014360041623309052,정선 사북의 특별한 이야기를 담은 에센셜 베이커리,스튜디오 유열,-15,10000000.0
2026-04-16,398206,푸드,PREORDER,769,10,13,2,356325,360823,14,3,2,10,3132306,83,25,10,87,5574,31.32306,0.018205461638491547,0.014890563329745246,정선 사북의 특별한 이야기를 담은 에센셜 베이커리,스튜디오 유열,-15,10000000.0
2026-04-17,398206,푸드,PREORDER,655,10,11,0,357435,361947,11,3,0,10,3494253,94,28,10,97,6229,34.94253,0.016793893129770993,0.01509070476802055,정선 사북의 특별한 이야기를 담은 에센셜 베이커리,스튜디오 유열,-15,10000000.0
2026-04-18,398206,푸드,PREORDER,772,12,6,2,305403,309258,6,4,2,12,3803511,100,32,12,109,7001,38.03511,0.007772020725388601,0.014283673760891302,정선 사북의 특별한 이야기를 담은 에센셜 베이커리,스튜디오 유열,-15,10000000.0
2026-04-19,398206,푸드,PREORDER,619,10,8,0,332085,336277,8,3,0,10,4139788,108,35,12,119,7620,41.39788,0.012924071082390954,0.014173228346456693,정선 사북의 특별한 이야기를 담은 에센셜 베이커리,스튜디오 유열,-15,10000000.0
2026-04-20,398206,푸드,PREORDER,752,7,9,2,425480,430851,9,2,2,7,4570639,117,37,14,126,8372,45.70639,0.011968085106382979,0.013975155279503106,정선 사북의 특별한 이야기를 담은 에센셜 베이커리,스튜디오 유열,-15,10000000.0
2026-04-21,398206,푸드,PREORDER,577,7,8,0,424710,430072,8,2,0,7,5000711,125,39,14,133,8949,50.00711,0.01386481802426343,0.013968041121913063,정선 사북의 특별한 이야기를 담은 에센셜 베이커리,스튜디오 유열,-15,10000000.0
2026-04-22,398206,푸드,PREORDER,728,11,12,2,465789,471669,12,3,2,11,5472380,137,42,16,144,9677,54.7238,0.016483516483516484,0.014157280148806448,정선 사북의 특별한 이야기를 담은 에센셜 베이커리,스튜디오 유열,-15,10000000.0
2026-04-23,398206,푸드,PREORDER,842,12,11,2,570612,577816,11,4,2,12,6050196,148,46,18,156,10519,60.50196,0.013064133016627079,0.014069778496054758,정선 사북의 특별한 이야기를 담은 에센셜 베이커리,스튜디오 유열,-15,10000000.0
2026-04-24,398206,푸드,PREORDER,805,12,14,0,609935,617635,15,4,0,12,6667831,163,50,18,168,11324,66.67831,0.018633540372670808,0.014394206993995054,정선 사북의 특별한 이야기를 담은 에센셜 베이커리,스튜디오 유열,-15,10000000.0
2026-04-25,398206,푸드,PREORDER,1453,29,18,3,723039,732169,21,9,3,29,7400000,184,59,21,197,12777,74.0,0.014452856159669649,0.014400876575095875,정선 사북의 특별한 이야기를 담은 에센셜 베이커리,스튜디오 유열,-15,10000000.0
2026-04-11,402443,푸드,REWARD,4728,309,50,7,2658867,2715682,50,21,7,309,2715682,50,21,7,309,4728,13.57841,0.010575296108291032,0.010575296108291032,"아침 3분 완성, 진한 풍미의 스마트 간편식",주식회사 리빙온,-15,20000000.0
2026-04-12,402443,푸드,REWARD,3222,279,43,8,2106223,2151229,43,19,8,279,4866911,93,40,15,588,7950,24.334554999999998,0.01334574798261949,0.01169811320754717,"아침 3분 완성, 진한 풍미의 스마트 간편식",주식회사 리빙온,-15,20000000.0
2026-04-13,402443,푸드,REWARD,2531,179,39,5,2014927,2057982,39,12,5,179,6924893,132,52,20,767,10481,34.624465,0.015408929276965626,0.012594218108959068,"아침 3분 완성, 진한 풍미의 스마트 간편식",주식회사 리빙온,-15,20000000.0
2026-04-14,402443,푸드,REWARD,3288,187,26,3,1363971,1393116,26,13,3,187,8318009,158,65,23,954,13769,41.590044999999996,0.007907542579075427,0.011475052654513762,"아침 3분 완성, 진한 풍미의 스마트 간편식",주식회사 리빙온,-15,20000000.0
2026-04-15,402443,푸드,REWARD,2438,136,29,2,1599167,1633338,29,9,2,136,9951347,187,74,25,1090,16207,49.756735,0.011894995898277276,0.011538224224100698,"아침 3분 완성, 진한 풍미의 스마트 간편식",주식회사 리빙온,-15,20000000.0
2026-04-16,402443,푸드,REWARD,1846,150,30,4,1250001,1276711,30,10,4,150,11228058,217,84,29,1240,18053,56.14029000000001,0.016251354279523293,0.01202016285381931,"아침 3분 완성, 진한 풍미의 스마트 간편식",주식회사 리빙온,-15,20000000.0
2026-04-17,402443,푸드,REWARD,2480,164,28,3,1421671,1452049,28,11,3,164,12680107,245,95,32,1404,20533,63.400535000000005,0.01129032258064516,0.011932011883309794,"아침 3분 완성, 진한 풍미의 스마트 간편식",주식회사 리빙온,-15,20000000.0
2026-04-18,402443,푸드,REWARD,2492,165,22,5,1943986,1985525,22,11,5,165,14665632,267,106,37,1569,23025,73.32816,0.00882825040128411,0.011596091205211727,"아침 3분 완성, 진한 풍미의 스마트 간편식",주식회사 리빙온,-15,20000000.0
2026-04-19,402443,푸드,REWARD,1823,198,39,3,1592451,1626478,39,14,3,198,16292110,306,120,40,1767,24848,81.46055,0.021393307734503566,0.012314874436574372,"아침 3분 완성, 진한 풍미의 스마트 간편식",주식회사 리빙온,-15,20000000.0
2026-04-20,402443,푸드,REWARD,2483,223,33,2,1278100,1305410,33,15,2,223,17597520,339,135,42,1990,27331,87.9876,0.013290374546919049,0.012403497859573379,"아침 3분 완성, 진한 풍미의 스마트 간편식",주식회사 리빙온,-15,20000000.0
2026-04-21,402443,푸드,REWARD,2126,236,24,3,1856274,1895939,24,16,3,236,19493459,363,151,45,2226,29457,97.467295,0.011288805268109126,0.012323047153477951,"아침 3분 완성, 진한 풍미의 스마트 간편식",주식회사 리빙온,-15,20000000.0
2026-04-22,402443,푸드,REWARD,2087,178,23,3,1487187,1518965,23,12,3,178,21012424,386,163,48,2404,31544,105.06212,0.011020603737422138,0.01223687547552625,"아침 3분 완성, 진한 풍미의 스마트 간편식",주식회사 리빙온,-15,20000000.0
2026-04-23,402443,푸드,REWARD,2598,173,44,2,1791595,1829878,44,12,2,173,22842302,430,175,50,2577,34142,114.21151,0.016936104695919937,0.012594458438287154,"아침 3분 완성, 진한 풍미의 스마트 간편식",주식회사 리빙온,-15,20000000.0
2026-04-24,402443,푸드,REWARD,2747,234,64,3,2434391,2486409,63,16,3,234,25328711,493,191,53,2811,36889,126.64355499999999,0.022934109938114306,0.01336441757705549,"아침 3분 완성, 진한 풍미의 스마트 간편식",주식회사 리빙온,-15,20000000.0
2026-04-25,402443,푸드,REWARD,3178,393,54,6,3007034,3071289,50,31,6,393,28400000,543,222,59,3204,40067,142.0,0.015733165512901194,0.013552299897671401,"아침 3분 완성, 진한 풍미의 스마트 간편식",주식회사 리빙온,-15,20000000.0
2026-04-11,400928,스킨케어,PREORDER,763,91,27,1,755921,774935,26,13,1,91,774935,26,13,1,91,763,3.8746750000000003,0.03407601572739188,0.03407601572739188,피부의 기초 상태를 바꾸는 바이브 앰플+크림세트,스튜디오 로컬랩 컴퍼니,16,20000000.0
2026-04-12,400928,스킨케어,PREORDER,495,64,23,4,508901,521702,22,9,4,64,1296637,48,22,5,155,1258,6.483185,0.044444444444444446,0.03815580286168521,피부의 기초 상태를 바꾸는 바이브 앰플+크림세트,스튜디오 로컬랩 컴퍼니,16,20000000.0
2026-04-13,400928,스킨케어,PREORDER,588,57,17,0,478631,490670,16,8,0,57,1787307,64,30,5,212,1846,8.936535,0.027210884353741496,0.03466955579631636,피부의 기초 상태를 바꾸는 바이브 앰플+크림세트,스튜디오 로컬랩 컴퍼니,16,20000000.0
2026-04-14,400928,스킨케어,PREORDER,518,42,12,2,476212,488191,12,6,2,42,2275498,76,36,7,254,2364,11.37749,0.023166023166023165,0.032148900169204735,피부의 기초 상태를 바꾸는 바이브 앰플+크림세트,스튜디오 로컬랩 컴퍼니,16,20000000.0
2026-04-15,400928,스킨케어,PREORDER,467,43,12,2,265181,271851,12,6,2,43,2547349,88,42,9,297,2831,12.736744999999999,0.02569593147751606,0.031084422465559872,피부의 기초 상태를 바꾸는 바이브 앰플+크림세트,스튜디오 로컬랩 컴퍼니,16,20000000.0
