wish_id,user_id_hash,campaign_id,title,maker_name,thumbnail,achievement_rate,amount,remaining_day,product_type,landing_url,cust_value_code_nm,collected_at,status
w_00004209,u_8fcf6c42c4df,393606,아이의 수면 루틴을 돕는 시그니처 침구,주식회사 유열,https://demo-assets.example.invalid/studio/images/2026/04/393606.jpeg,947,0,19,PREORDER,/web/campaign/detail/393606,유아·키즈,2026-04-16T06:04:22,success
w_00004210,u_fc95770fc1fc,397808,산책이 편해지는 초경량 스마트 리드줄,메이커 제로랩,https://demo-assets.example.invalid/studio/images/2026/04/397808.jpeg,646,0,13,REWARD,/web/campaign/detail/397808,반려동물,2026-05-05T04:01:48,success
w_00004211,u_aab070d66666,397808,산책이 편해지는 초경량 스마트 리드줄,메이커 제로랩,https://demo-assets.example.invalid/studio/images/2026/04/397808.jpeg,646,0,13,REWARD,/web/campaign/detail/397808,반려동물,2026-04-23T13:24:54,success
w_00004212,u_b9c8466bb36e,400387,초보자를 위한 친절한 하이브리드 가이드북,주식회사 로컬랩,https://demo-assets.example.invalid/studio/images/2026/04/400387.jpeg,192,0,-2,PREORDER,/web/campaign/detail/400387,출판,2026-05-05T12:16:18,success
w_00004213,u_c77670b98633,397483,가볍게 떠나는 주말 캠핑용 프리미엄 세트,주식회사 온하루,https://demo-assets.example.invalid/studio/images/2026/04/397483.jpeg,866,0,4,REWARD,/web/campaign/detail/397483,여행·레저,2026-05-04T18:31:57,success
w_00004214,u_849739220009,394762,아이의 수면 루틴을 돕는 올인원 침구,주식회사 유열,https://demo-assets.example.invalid/studio/images/2026/04/394762.jpeg,435,0,4,PREORDER,/web/campaign/detail/394762,유아·키즈,2026-05-10T01:11:41,success
w_00004215,u_ef959925230e,397451,"축축한 욕실 이제 안녕, 초강력 프로 욕실템",주식회사 포근,https://demo-assets.example.invalid/studio/images/2026/04/397451.jpeg,737,0,10,PREORDER,/web/campaign/detail/397451,홈리빙,2026-05-02T11:38:11,success
w_00004216,u_c7c706a5c1a3,401399,출근길 배터리 걱정 없는 초경량 프로 보조배터리,주식회사 온하루,https://demo-assets.example.invalid/studio/images/2026/04/401399.jpeg,465,0,4,PREORDER,/web/campaign/detail/401399,주변기기,2026-05-02T10:00:37,success
w_00004217,u_fc60d49c7ef7,398355,선물하기 좋은 프리미엄 컴팩트 디저트 세트,브레바,https://demo-assets.example.invalid/studio/images/2026/04/398355.jpeg,75,0,13,REWARD,/web/campaign/detail/398355,푸드,2026-05-06T21:18:11,success
w_00004218,u_ed368e7ea3ab,399317,"축축한 욕실 이제 안녕, 초강력 시그니처 욕실템",주식회사 로컬랩,https://demo-assets.example.invalid/studio/images/2026/04/399317.jpeg,1074,0,-12,PREORDER,/web/campaign/detail/399317,홈리빙,2026-04-16T09:19:41,success
w_00004219,u_0b67ca0e39b3,398782,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 데일리",유열,https://demo-assets.example.invalid/studio/images/2026/04/398782.jpeg,547,0,22,PREORDER,/web/campaign/detail/398782,테크·가전,2026-05-03T19:00:45,success
w_00004220,u_e732954d05e9,402562,출근길 배터리 걱정 없는 초경량 시그니처 보조배터리,그린웨이,https://demo-assets.example.invalid/studio/images/2026/04/402562.jpeg,1070,0,13,PREORDER,/web/campaign/detail/402562,주변기기,2026-04-26T00:29:52,success
w_00004221,u_09fc1deca744,396873,집에서도 가능한 컴팩트 하이브리드 트레이닝 세트,메이커 사북상회,https://demo-assets.example.invalid/studio/images/2026/04/396873.jpeg,578,0,-12,PREORDER,/web/campaign/detail/396873,스포츠·모빌리티,2026-04-19T18:49:15,success
w_00004222,u_862c8f2b854e,398355,선물하기 좋은 프리미엄 컴팩트 디저트 세트,브레바,https://demo-assets.example.invalid/studio/images/2026/04/398355.jpeg,75,0,13,REWARD,/web/campaign/detail/398355,푸드,2026-05-08T04:16:24,success
w_00004223,u_884829619626,395595,물끓임 필요 없는 셀프히팅 클린 머신,브랜드 그린웨이,https://demo-assets.example.invalid/studio/images/2026/04/395595.jpeg,1344,0,-9,PREORDER,/web/campaign/detail/395595,테크·가전,2026-04-27T00:30:47,success
w_00004224,u_815548476468,402403,"전 객실 오션뷰 감성 숙소, 컴팩트 카라반 패키지",메이커 메디비티,https://demo-assets.example.invalid/studio/images/2026/04/402403.jpeg,146,0,16,PREORDER,/web/campaign/detail/402403,여행·레저,2026-05-09T14:21:13,success
w_00004225,u_bb9e402cfb4f,395945,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 데일리",스튜디오 그린웨이,https://demo-assets.example.invalid/studio/images/2026/04/395945.jpeg,260,0,-9,PREORDER,/web/campaign/detail/395945,테크·가전,2026-04-28T23:34:29,success
w_00004226,u_87c67de1cf82,399436,러닝 입문자를 위한 스마트 미니 밴드,스튜디오 브레바,https://demo-assets.example.invalid/studio/images/2026/04/399436.jpeg,38,0,-16,PREORDER,/web/campaign/detail/399436,스포츠·모빌리티,2026-04-07T12:37:24,success
w_00004227,u_4474bdb4f20b,398782,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 데일리",유열,https://demo-assets.example.invalid/studio/images/2026/04/398782.jpeg,547,0,22,PREORDER,/web/campaign/detail/398782,테크·가전,2026-05-05T03:39:28,success
w_00004228,u_a5bc054de842,399559,노트북 책상을 깔끔하게 만드는 리얼 멀티 허브,포근,https://demo-assets.example.invalid/studio/images/2026/04/399559.jpeg,197,0,7,PREORDER,/web/campaign/detail/399559,주변기기,2026-05-05T06:15:22,success
w_00004229,u_d5c593c6134e,401638,러닝 입문자를 위한 스마트 컴팩트 밴드,브랜드 온하루,https://demo-assets.example.invalid/studio/images/2026/04/401638.jpeg,599,0,16,PREORDER,/web/campaign/detail/401638,스포츠·모빌리티,2026-05-09T03:06:20,success
w_00004230,u_e88083071a8f,397451,"축축한 욕실 이제 안녕, 초강력 프로 욕실템",주식회사 포근,https://demo-assets.example.invalid/studio/images/2026/04/397451.jpeg,737,0,10,PREORDER,/web/campaign/detail/397451,홈리빙,2026-05-06T07:49:17,success
w_00004231,u_be60e5a43947,397483,가볍게 떠나는 주말 캠핑용 프리미엄 세트,주식회사 온하루,https://demo-assets.example.invalid/studio/images/2026/04/397483.jpeg,866,0,4,REWARD,/web/campaign/detail/397483,여행·레저,2026-04-29T19:41:27,success
w_00004232,u_6b7d357a1e1e,400387,초보자를 위한 친절한 하이브리드 가이드북,주식회사 로컬랩,https://demo-assets.example.invalid/studio/images/2026/04/400387.jpeg,192,0,-2,PREORDER,/web/campaign/detail/400387,출판,2026-04-28T04:33:31,success
w_00004233,u_f762652567b5,399317,"축축한 욕실 이제 안녕, 초강력 시그니처 욕실템",주식회사 로컬랩,https://demo-assets.example.invalid/studio/images/2026/04/399317.jpeg,1074,0,-12,PREORDER,/web/campaign/detail/399317,홈리빙,2026-04-14T15:10:46,success
w_00004234,u_7799a660b42f,393640,"보이지 않는 바람의 차이, 공간까지 시원한 감성 선풍기",주식회사 리빙온,https://demo-assets.example.invalid/studio/images/2026/04/393640.jpeg,398,0,14,REWARD,/web/campaign/detail/393640,테크·가전,2026-05-06T23:49:40,success
w_00004235,u_1c97f9d42b43,399272,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 시그니처",메이커 로컬랩,https://demo-assets.example.invalid/studio/images/2026/04/399272.jpeg,143,0,-16,PREORDER,/web/campaign/detail/399272,테크·가전,2026-04-12T21:35:50,success
w_00004236,u_b7b244fe3062,395595,물끓임 필요 없는 셀프히팅 클린 머신,브랜드 그린웨이,https://demo-assets.example.invalid/studio/images/2026/04/395595.jpeg,1344,0,-9,PREORDER,/web/campaign/detail/395595,테크·가전,2026-04-10T18:44:27,success
w_00004237,u_f05617e0adc6,395595,물끓임 필요 없는 셀프히팅 클린 머신,브랜드 그린웨이,https://demo-assets.example.invalid/studio/images/2026/04/395595.jpeg,1344,0,-9,PREORDER,/web/campaign/detail/395595,테크·가전,2026-04-26T14:11:02,success
w_00004238,u_71dcdae425b7,393606,아이의 수면 루틴을 돕는 시그니처 침구,주식회사 유열,https://demo-assets.example.invalid/studio/images/2026/04/393606.jpeg,947,0,19,PREORDER,/web/campaign/detail/393606,유아·키즈,2026-05-04T08:46:59,success
w_00004239,u_757334774d76,396600,작은 집도 넓게 쓰는 접이식 컴팩트 수납템,스튜디오 브레바,https://demo-assets.example.invalid/studio/images/2026/04/396600.jpeg,338,0,40,PREORDER,/web/campaign/detail/396600,홈리빙,2026-05-08T15:45:48,success
w_00004240,u_cd3f96efc08f,398151,피부의 기초 상태를 바꾸는 프리미엄 앰플+크림세트,주식회사 사북상회,https://demo-assets.example.invalid/studio/images/2026/04/398151.jpeg,57,0,-12,REWARD,/web/campaign/detail/398151,스킨케어,2026-04-15T02:35:19,success
w_00004241,u_d53438cc8a0d,399714,꽂는 순간 숫자로 보이는 충전 속도ㅣ리얼 LED 케이블,주식회사 아이무드,https://demo-assets.example.invalid/studio/images/2026/04/399714.jpeg,1088,0,-8,REWARD,/web/campaign/detail/399714,주변기기,2026-04-24T05:21:17,success
w_00004242,u_9231a815aec1,394992,매일 들어도 가벼운 생활방수 제로 백팩,메이커 포근,https://demo-assets.example.invalid/studio/images/2026/04/394992.jpeg,42,0,20,PREORDER,/web/campaign/detail/394992,패션·잡화,2026-05-01T12:28:50,success
w_00004243,u_b2740b43d186,393606,아이의 수면 루틴을 돕는 시그니처 침구,주식회사 유열,https://demo-assets.example.invalid/studio/images/2026/04/393606.jpeg,947,0,19,PREORDER,/web/campaign/detail/393606,유아·키즈,2026-04-18T12:51:37,success
w_00004244,u_f09ac61d8e85,401638,러닝 입문자를 위한 스마트 컴팩트 밴드,브랜드 온하루,https://demo-assets.example.invalid/studio/images/2026/04/401638.jpeg,599,0,16,PREORDER,/web/campaign/detail/401638,스포츠·모빌리티,2026-05-10T17:33:16,success
w_00004245,u_74638d249c85,399275,예민한 아이도 잘 먹는 제로 간식,스튜디오 청연,https://demo-assets.example.invalid/studio/images/2026/04/399275.jpeg,42,0,-10,REWARD,/web/campaign/detail/399275,반려동물,2026-04-11T06:19:25,success
w_00004246,u_af77d753cb39,397451,"축축한 욕실 이제 안녕, 초강력 프로 욕실템",주식회사 포근,https://demo-assets.example.invalid/studio/images/2026/04/397451.jpeg,737,0,10,PREORDER,/web/campaign/detail/397451,홈리빙,2026-05-08T06:26:53,success
w_00004247,u_63e3dd8cc43b,393553,예민한 피부도 매일 쓰는 저자극 감성 세럼,메이커 무딕스,https://demo-assets.example.invalid/studio/images/2026/04/393553.jpeg,115,0,5,REWARD,/web/campaign/detail/393553,스킨케어,2026-04-29T02:47:49,success
w_00004248,u_2aeb4e4552e3,398616,꽂는 순간 숫자로 보이는 충전 속도ㅣ미니 LED 케이블,브랜드 온하루,https://demo-assets.example.invalid/studio/images/2026/04/398616.jpeg,1097,0,-6,PREORDER,/web/campaign/detail/398616,주변기기,2026-04-10T20:21:18,success
w_00004249,u_fc6be9c23bbe,399317,"축축한 욕실 이제 안녕, 초강력 시그니처 욕실템",주식회사 로컬랩,https://demo-assets.example.invalid/studio/images/2026/04/399317.jpeg,1074,0,-12,PREORDER,/web/campaign/detail/399317,홈리빙,2026-04-22T02:20:17,success
w_00004250,u_8fe9d3ba92ae,398244,출근길 배터리 걱정 없는 초경량 미니 보조배터리,두이즈,https://demo-assets.example.invalid/studio/images/2026/04/398244.jpeg,999,0,12,PREORDER,/web/campaign/detail/398244,주변기기,2026-04-30T05:31:20,success
w_00004251,u_f96b2a411cb0,396873,집에서도 가능한 컴팩트 하이브리드 트레이닝 세트,메이커 사북상회,https://demo-assets.example.invalid/studio/images/2026/04/396873.jpeg,578,0,-12,PREORDER,/web/campaign/detail/396873,스포츠·모빌리티,2026-04-13T04:07:01,success
w_00004252,u_52560da62186,396372,꽂는 순간 숫자로 보이는 충전 속도ㅣ올인원 LED 케이블,메이커 포근,https://demo-assets.example.invalid/studio/images/2026/04/396372.jpeg,68,0,-22,PREORDER,/web/campaign/detail/396372,주변기기,2026-04-17T19:54:26,success
w_00004253,u_7e13c927f620,399317,"축축한 욕실 이제 안녕, 초강력 시그니처 욕실템",주식회사 로컬랩,https://demo-assets.example.invalid/studio/images/2026/04/399317.jpeg,1074,0,-12,PREORDER,/web/campaign/detail/399317,홈리빙,2026-04-15T16:29:10,success
w_00004254,u_1c0dc9413e8f,394762,아이의 수면 루틴을 돕는 올인원 침구,주식회사 유열,https://demo-assets.example.invalid/studio/images/2026/04/394762.jpeg,435,0,4,PREORDER,/web/campaign/detail/394762,유아·키즈,2026-05-03T23:19:48,success
w_00004255,u_617dc09c641b,393515,"보이지 않는 바람의 차이, 공간까지 시원한 감성 선풍기",리디아,https://demo-assets.example.invalid/studio/images/2026/04/393515.jpeg,977,0,26,PREORDER,/web/campaign/detail/393515,테크·가전,2026-05-09T15:46:59,success
w_00004256,u_0774967b18ab,398616,꽂는 순간 숫자로 보이는 충전 속도ㅣ미니 LED 케이블,브랜드 온하루,https://demo-assets.example.invalid/studio/images/2026/04/398616.jpeg,1097,0,-6,PREORDER,/web/campaign/detail/398616,주변기기,2026-04-18T10:58:05,success
w_00004257,u_a1a725e9e8d2,395003,"여름 출산 준비 필수템, 부드러운 시그니처 세트",주식회사 두이즈,https://demo-assets.example.invalid/studio/images/2026/04/395003.jpeg,57,0,-28,PREORDER,/web/campaign/detail/395003,유아·키즈,2026-04-08T09:34:34,success
w_00004258,u_d223e5438dcc,402859,하루 10분으로 시작하는 실전 리얼 노트,스튜디오 리빙온,https://demo-assets.example.invalid/studio/images/2026/04/402859.jpeg,128,0,24,PREORDER,/web/campaign/detail/402859,출판,2026-05-07T18:12:29,success
w_00004259,u_7bb12ed34858,402035,반려동물 털 걱정을 줄이는 바이브 클리너,주식회사 리디아,https://demo-assets.example.invalid/studio/images/2026/04/402035.jpeg,448,0,-27,PREORDER,/web/campaign/detail/402035,반려동물,2026-04-06T17:08:17,success
w_00004260,u_72b18332ebed,397808,산책이 편해지는 초경량 스마트 리드줄,메이커 제로랩,https://demo-assets.example.invalid/studio/images/2026/04/397808.jpeg,646,0,13,REWARD,/web/campaign/detail/397808,반려동물,2026-05-09T03:03:52,success
w_00004261,u_0124f84cf0f8,400565,출근룩부터 여행까지 가능한 감성 슈즈,주식회사 두이즈,https://demo-assets.example.invalid/studio/images/2026/04/400565.jpeg,1328,0,-10,REWARD,/web/campaign/detail/400565,패션·잡화,2026-04-04T20:28:37,success
w_00004262,u_81694d525f9d,396046,"여름 출산 준비 필수템, 부드러운 에센셜 세트",두이즈,https://demo-assets.example.invalid/studio/images/2026/04/396046.jpeg,207,0,-22,REWARD,/web/campaign/detail/396046,유아·키즈,2026-04-09T18:40:14,success
w_00004263,u_32abbc42b912,395595,물끓임 필요 없는 셀프히팅 클린 머신,브랜드 그린웨이,https://demo-assets.example.invalid/studio/images/2026/04/395595.jpeg,1344,0,-9,PREORDER,/web/campaign/detail/395595,테크·가전,2026-04-21T00:27:33,success
w_00004264,u_7b02f5ba64ea,393292,반려동물 털 걱정을 줄이는 올인원 클리너,주식회사 루미에르,https://demo-assets.example.invalid/studio/images/2026/04/393292.jpeg,1224,0,-11,PREORDER,/web/campaign/detail/393292,반려동물,2026-04-18T03:24:25,success
w_00004265,u_da26d1ce5044,398222,반려동물 털 걱정을 줄이는 감성 클리너,주식회사 로컬랩,https://demo-assets.example.invalid/studio/images/2026/04/398222.jpeg,233,0,28,PREORDER,/web/campaign/detail/398222,반려동물,2026-04-30T11:40:38,success
w_00004266,u_b7663386221d,398616,꽂는 순간 숫자로 보이는 충전 속도ㅣ미니 LED 케이블,브랜드 온하루,https://demo-assets.example.invalid/studio/images/2026/04/398616.jpeg,1097,0,-6,PREORDER,/web/campaign/detail/398616,주변기기,2026-04-09T07:56:09,success
w_00004267,u_5a9edfb1c2e9,395595,물끓임 필요 없는 셀프히팅 클린 머신,브랜드 그린웨이,https://demo-assets.example.invalid/studio/images/2026/04/395595.jpeg,1344,0,-9,PREORDER,/web/campaign/detail/395595,테크·가전,2026-04-12T01:01:19,success
w_00004268,u_ae308bf1cf37,399599,출근룩부터 여행까지 가능한 데일리 슈즈,메이커 로컬랩,https://demo-assets.example.invalid/studio/images/2026/04/399599.jpeg,66,0,-6,REWARD,/web/campaign/detail/399599,패션·잡화,2026-04-14T22:21:06,success
w_00004269,u_d70e762462ca,397483,가볍게 떠나는 주말 캠핑용 프리미엄 세트,주식회사 온하루,https://demo-assets.example.invalid/studio/images/2026/04/397483.jpeg,866,0,4,REWARD,/web/campaign/detail/397483,여행·레저,2026-04-28T16:32:32,success
w_00004270,u_f5e5694981b7,398244,출근길 배터리 걱정 없는 초경량 미니 보조배터리,두이즈,https://demo-assets.example.invalid/studio/images/2026/04/398244.jpeg,999,0,12,PREORDER,/web/campaign/detail/398244,주변기기,2026-05-06T13:28:57,success
w_00004271,u_35e6d29402dd,397169,"보이지 않는 바람의 차이, 공간까지 시원한 미니 선풍기",주식회사 사북상회,https://demo-assets.example.invalid/studio/images/2026/04/397169.jpeg,155,0,-1,REWARD,/web/campaign/detail/397169,테크·가전,2026-04-22T11:43:32,success
w_00004272,u_0955f950b59f,394306,"축축한 욕실 이제 안녕, 초강력 프로 욕실템",메이커 메디비티,https://demo-assets.example.invalid/studio/images/2026/04/394306.jpeg,1131,0,20,PREORDER,/web/campaign/detail/394306,홈리빙,2026-05-10T16:05:20,success
w_00004273,u_1ebd99d85519,399909,공간 분위기를 바꾸는 호텔식 리얼 조명,메이커 제로랩,https://demo-assets.example.invalid/studio/images/2026/04/399909.jpeg,912,0,14,PREORDER,/web/campaign/detail/399909,홈리빙,2026-05-10T22:15:42,success
w_00004274,u_2f92a0d7ec74,393377,피부의 기초 상태를 바꾸는 컴팩트 앰플+크림세트,스튜디오 메디비티,https://demo-assets.example.invalid/studio/images/2026/04/393377.jpeg,147,0,14,PREORDER,/web/campaign/detail/393377,스킨케어,2026-04-27T11:01:14,success
w_00004275,u_eca0cae86182,398222,반려동물 털 걱정을 줄이는 감성 클리너,주식회사 로컬랩,https://demo-assets.example.invalid/studio/images/2026/04/398222.jpeg,233,0,28,PREORDER,/web/campaign/detail/398222,반려동물,2026-04-24T10:47:10,success
w_00004276,u_1c2a59c663f8,398782,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 데일리",유열,https://demo-assets.example.invalid/studio/images/2026/04/398782.jpeg,547,0,22,PREORDER,/web/campaign/detail/398782,테크·가전,2026-05-10T13:02:08,success
w_00004277,u_8bf25c14e6ad,398222,반려동물 털 걱정을 줄이는 감성 클리너,주식회사 로컬랩,https://demo-assets.example.invalid/studio/images/2026/04/398222.jpeg,233,0,28,PREORDER,/web/campaign/detail/398222,반려동물,2026-04-24T00:30:42,success
w_00004278,u_e946acc3fd9b,396600,작은 집도 넓게 쓰는 접이식 컴팩트 수납템,스튜디오 브레바,https://demo-assets.example.invalid/studio/images/2026/04/396600.jpeg,338,0,40,PREORDER,/web/campaign/detail/396600,홈리빙,2026-05-10T18:00:46,success
w_00004279,u_4e247684fdf6,393292,반려동물 털 걱정을 줄이는 올인원 클리너,주식회사 루미에르,https://demo-assets.example.invalid/studio/images/2026/04/393292.jpeg,1224,0,-11,PREORDER,/web/campaign/detail/393292,반려동물,2026-04-23T16:15:30,success
w_00004280,u_3c51f3bccbd6,395073,집에서도 가능한 컴팩트 초경량 트레이닝 세트,온하루,https://demo-assets.example.invalid/studio/images/2026/04/395073.jpeg,54,0,45,REWARD,/web/campaign/detail/395073,스포츠·모빌리티,2026-05-10T20:37:40,success
w_00004281,u_4e16cdd360b8,398782,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 데일리",유열,https://demo-assets.example.invalid/studio/images/2026/04/398782.jpeg,547,0,22,PREORDER,/web/campaign/detail/398782,테크·가전,2026-05-08T20:56:02,success
w_00004282,u_212a76336495,397451,"축축한 욕실 이제 안녕, 초강력 프로 욕실템",주식회사 포근,https://demo-assets.example.invalid/studio/images/2026/04/397451.jpeg,737,0,10,PREORDER,/web/campaign/detail/397451,홈리빙,2026-04-28T08:53:18,success
w_00004283,u_0685c5bdb5ed,402859,하루 10분으로 시작하는 실전 리얼 노트,스튜디오 리빙온,https://demo-assets.example.invalid/studio/images/2026/04/402859.jpeg,128,0,24,PREORDER,/web/campaign/detail/402859,출판,2026-05-04T16:52:26,success
w_00004284,u_8138f84d5b26,402035,반려동물 털 걱정을 줄이는 바이브 클리너,주식회사 리디아,https://demo-assets.example.invalid/studio/images/2026/04/402035.jpeg,448,0,-27,PREORDER,/web/campaign/detail/402035,반려동물,2026-04-02T09:45:37,success
w_00004285,u_00cb99eac913,397808,산책이 편해지는 초경량 스마트 리드줄,메이커 제로랩,https://demo-assets.example.invalid/studio/images/2026/04/397808.jpeg,646,0,13,REWARD,/web/campaign/detail/397808,반려동물,2026-05-06T22:44:11,success
w_00004286,u_d53956712148,399436,러닝 입문자를 위한 스마트 미니 밴드,스튜디오 브레바,https://demo-assets.example.invalid/studio/images/2026/04/399436.jpeg,38,0,-16,PREORDER,/web/campaign/detail/399436,스포츠·모빌리티,2026-04-17T05:44:57,success
w_00004287,u_16ca20f299cb,393813,가볍게 떠나는 주말 캠핑용 시그니처 세트,브랜드 두이즈,https://demo-assets.example.invalid/studio/images/2026/04/393813.jpeg,577,0,10,PREORDER,/web/campaign/detail/393813,여행·레저,2026-05-07T06:43:17,success
w_00004288,u_ba0f82380555,397483,가볍게 떠나는 주말 캠핑용 프리미엄 세트,주식회사 온하루,https://demo-assets.example.invalid/studio/images/2026/04/397483.jpeg,866,0,4,REWARD,/web/campaign/detail/397483,여행·레저,2026-04-24T15:22:05,success
w_00004289,u_5ee72870f246,397451,"축축한 욕실 이제 안녕, 초강력 프로 욕실템",주식회사 포근,https://demo-assets.example.invalid/studio/images/2026/04/397451.jpeg,737,0,10,PREORDER,/web/campaign/detail/397451,홈리빙,2026-05-02T18:17:33,success
w_00004290,u_8c8d618ee90f,397451,"축축한 욕실 이제 안녕, 초강력 프로 욕실템",주식회사 포근,https://demo-assets.example.invalid/studio/images/2026/04/397451.jpeg,737,0,10,PREORDER,/web/campaign/detail/397451,홈리빙,2026-04-20T17:47:58,success
w_00004291,u_1fffacccebf9,400565,출근룩부터 여행까지 가능한 감성 슈즈,주식회사 두이즈,https://demo-assets.example.invalid/studio/images/2026/04/400565.jpeg,1328,0,-10,REWARD,/web/campaign/detail/400565,패션·잡화,2026-04-06T23:57:39,success
w_00004292,u_488347ffd619,396873,집에서도 가능한 컴팩트 하이브리드 트레이닝 세트,메이커 사북상회,https://demo-assets.example.invalid/studio/images/2026/04/396873.jpeg,578,0,-12,PREORDER,/web/campaign/detail/396873,스포츠·모빌리티,2026-04-05T22:11:21,success
w_00004293,u_5ce9d7f27841,394306,"축축한 욕실 이제 안녕, 초강력 프로 욕실템",메이커 메디비티,https://demo-assets.example.invalid/studio/images/2026/04/394306.jpeg,1131,0,20,PREORDER,/web/campaign/detail/394306,홈리빙,2026-05-10T18:45:39,success
w_00004294,u_eadb087e3d28,396600,작은 집도 넓게 쓰는 접이식 컴팩트 수납템,스튜디오 브레바,https://demo-assets.example.invalid/studio/images/2026/04/396600.jpeg,338,0,40,PREORDER,/web/campaign/detail/396600,홈리빙,2026-05-06T21:13:16,success
w_00004295,u_47ecf56b6072,399317,"축축한 욕실 이제 안녕, 초강력 시그니처 욕실템",주식회사 로컬랩,https://demo-assets.example.invalid/studio/images/2026/04/399317.jpeg,1074,0,-12,PREORDER,/web/campaign/detail/399317,홈리빙,2026-04-26T03:09:57,success
w_00004296,u_992f4661d5eb,397808,산책이 편해지는 초경량 스마트 리드줄,메이커 제로랩,https://demo-assets.example.invalid/studio/images/2026/04/397808.jpeg,646,0,13,REWARD,/web/campaign/detail/397808,반려동물,2026-05-04T04:02:32,success
w_00004297,u_a8ef99fc3ac8,399909,공간 분위기를 바꾸는 호텔식 리얼 조명,메이커 제로랩,https://demo-assets.example.invalid/studio/images/2026/04/399909.jpeg,912,0,14,PREORDER,/web/campaign/detail/399909,홈리빙,2026-05-10T16:19:39,success
w_00004298,u_4e820b59a51a,395740,첫째도 둘째도 쓰는 엄마 추천 초경량,주식회사 루미에르,https://demo-assets.example.invalid/studio/images/2026/04/395740.jpeg,140,0,-20,PREORDER,/web/campaign/detail/395740,유아·키즈,2026-04-09T00:55:05,success
w_00004299,u_b7e985fecd97,402201,가볍게 떠나는 주말 캠핑용 제로 세트,스튜디오 유열,https://demo-assets.example.invalid/studio/images/2026/04/402201.jpeg,164,0,-26,PREORDER,/web/campaign/detail/402201,여행·레저,2026-04-10T19:49:22,success
w_00004300,u_7cea6224367c,402190,13층 깊은 보습에 피부 열감까지 내리는 프로 크림,브랜드 사북상회,https://demo-assets.example.invalid/studio/images/2026/04/402190.jpeg,1033,0,-3,REWARD,/web/campaign/detail/402190,스킨케어,2026-05-03T01:04:47,success
w_00004301,u_3e0684edbe53,400992,"보이지 않는 바람의 차이, 공간까지 시원한 미니 선풍기",브랜드 로컬랩,https://demo-assets.example.invalid/studio/images/2026/04/400992.jpeg,260,0,15,REWARD,/web/campaign/detail/400992,테크·가전,2026-04-30T17:28:37,success
w_00004302,u_a05d2c77aa08,395595,물끓임 필요 없는 셀프히팅 클린 머신,브랜드 그린웨이,https://demo-assets.example.invalid/studio/images/2026/04/395595.jpeg,1344,0,-9,PREORDER,/web/campaign/detail/395595,테크·가전,2026-04-25T17:45:28,success
w_00004303,u_7969623fe992,396272,"전 객실 오션뷰 감성 숙소, 제로 카라반 패키지",스튜디오 유열,https://demo-assets.example.invalid/studio/images/2026/04/396272.jpeg,57,0,5,PREORDER,/web/campaign/detail/396272,여행·레저,2026-05-06T21:20:37,success
w_00004304,u_5ce9d7f27841,402190,13층 깊은 보습에 피부 열감까지 내리는 프로 크림,브랜드 사북상회,https://demo-assets.example.invalid/studio/images/2026/04/402190.jpeg,1033,0,-3,REWARD,/web/campaign/detail/402190,스킨케어,2026-04-25T17:02:10,success
w_00004305,u_c79c66832946,395073,집에서도 가능한 컴팩트 초경량 트레이닝 세트,온하루,https://demo-assets.example.invalid/studio/images/2026/04/395073.jpeg,54,0,45,REWARD,/web/campaign/detail/395073,스포츠·모빌리티,2026-05-10T13:54:41,success
w_00004306,u_57e226744ea8,398206,정선 사북의 특별한 이야기를 담은 에센셜 베이커리,스튜디오 유열,https://demo-assets.example.invalid/studio/images/2026/04/398206.jpeg,74,0,-15,PREORDER,/web/campaign/detail/398206,푸드,2026-04-11T22:51:21,success
w_00004307,u_f9bbc3097469,393292,반려동물 털 걱정을 줄이는 올인원 클리너,주식회사 루미에르,https://demo-assets.example.invalid/studio/images/2026/04/393292.jpeg,1224,0,-11,PREORDER,/web/campaign/detail/393292,반려동물,2026-04-25T01:35:06,success
w_00004308,u_8e2b9716b46c,402685,공간 분위기를 바꾸는 호텔식 스마트 조명,스튜디오 무딕스,https://demo-assets.example.invalid/studio/images/2026/04/402685.jpeg,25,0,17,PREORDER,/web/campaign/detail/402685,홈리빙,2026-05-09T22:53:32,success
w_00004309,u_460b6ddb9382,402830,13층 깊은 보습에 피부 열감까지 내리는 하이브리드 크림,루미에르,https://demo-assets.example.invalid/studio/images/2026/04/402830.jpeg,927,0,10,PREORDER,/web/campaign/detail/402830,스킨케어,2026-05-08T15:04:11,success
w_00004310,u_897554869460,400363,첫째도 둘째도 쓰는 엄마 추천 올인원,주식회사 사북상회,https://demo-assets.example.invalid/studio/images/2026/04/400363.jpeg,101,0,1,PREORDER,/web/campaign/detail/400363,유아·키즈,2026-05-04T04:08:57,success
w_00004311,u_93bd90f9cec5,398355,선물하기 좋은 프리미엄 컴팩트 디저트 세트,브레바,https://demo-assets.example.invalid/studio/images/2026/04/398355.jpeg,75,0,13,REWARD,/web/campaign/detail/398355,푸드,2026-05-10T19:42:50,success
